player_id,full_name,position,GW,gameweek_points,value,avg_score_last_1,avg_score_last_3,ict_last_1,ict_last_3,avg_mins_last_1,avg_mins_last_3,xG_last_1,xG_last_3,xA_last_1,xA_last_3,clean_sheets_last_1,clean_sheets_last_3,fixture_difficulty,season
432,Ben Davies,DEF,36,1,47,5.0,2.0,3.1,4.299999999999999,90.0,64.33333333333333,0.0,0.0,0.02,0.02,1.0,1.0,2,2022-23
432,Ben Davies,DEF,37,1,47,1.0,2.0,0.8,5.1,89.0,89.66666666666667,0.0,0.0,0.0,0.02,0.0,1.0,3,2022-23
432,Ben Davies,DEF,38,2,47,1.0,2.3333333333333335,3.8,7.699999999999999,84.0,87.66666666666667,0.0,0.0,0.16,0.18,0.0,1.0,2,2022-23
433,Pierre-Emile Højbjerg,MID,18,2,55,10.0,6.0,13.2,15.3,90.0,90.0,0.2866,0.2866,0.11556,0.14157,0.0,0.0,2,2022-23
433,Pierre-Emile Højbjerg,MID,19,3,55,2.0,4.666666666666667,3.6,18.9,87.0,89.0,0.0,0.2866,0.0515,0.19307,0.0,0.0,2,2022-23
433,Pierre-Emile Højbjerg,MID,20,2,55,3.0,5.0,2.9,19.699999999999996,90.0,89.0,0.0681,0.3547,0.01232,0.1793799999999999,1.0,1.0,4,2022-23
433,Pierre-Emile Højbjerg,MID,20,1,55,2.0,2.3333333333333335,6.6,13.1,90.0,89.0,0.0881,0.1562,0.28405,0.34787,0.0,1.0,5,2022-23
433,Pierre-Emile Højbjerg,MID,21,3,55,1.0,2.0,1.3,10.8,90.0,90.0,0.0,0.1562,0.02374,0.32011,0.0,1.0,2,2022-23
433,Pierre-Emile Højbjerg,MID,22,7,55,3.0,2.0,3.8,11.7,90.0,90.0,0.0324,0.1205,0.02716,0.33495,1.0,1.0,5,2022-23
433,Pierre-Emile Højbjerg,MID,23,2,55,7.0,3.6666666666666665,5.0,10.1,90.0,90.0,0.05,0.0824,0.16,0.2109,1.0,2.0,3,2022-23
433,Pierre-Emile Højbjerg,MID,24,3,55,2.0,4.0,2.8,11.599999999999998,90.0,90.0,0.0,0.0824,0.09,0.2771599999999999,0.0,2.0,2,2022-23
433,Pierre-Emile Højbjerg,MID,25,3,55,3.0,4.0,3.4,11.2,90.0,90.0,0.06,0.11,0.2,0.45,1.0,2.0,3,2022-23
433,Pierre-Emile Højbjerg,MID,26,2,55,3.0,2.6666666666666665,2.4,8.6,90.0,90.0,0.05,0.11,0.02,0.31,1.0,2.0,2,2022-23
433,Pierre-Emile Højbjerg,MID,27,1,55,2.0,2.6666666666666665,1.3,7.1,90.0,90.0,0.0,0.11,0.04,0.26,0.0,2.0,2,2022-23
433,Pierre-Emile Højbjerg,MID,28,2,55,1.0,2.0,4.1,7.799999999999999,90.0,90.0,0.0,0.05,0.16,0.22,0.0,1.0,2,2022-23
433,Pierre-Emile Højbjerg,MID,29,2,55,2.0,1.6666666666666667,2.9,8.299999999999999,90.0,90.0,0.0,0.0,0.04,0.24,0.0,0.0,2,2022-23
433,Pierre-Emile Højbjerg,MID,30,4,54,2.0,1.6666666666666667,3.1,10.099999999999998,90.0,90.0,0.0,0.0,0.05,0.25,0.0,0.0,3,2022-23
433,Pierre-Emile Højbjerg,MID,31,2,54,4.0,2.6666666666666665,4.8,10.8,90.0,90.0,0.11,0.11,0.07,0.16,0.0,0.0,2,2022-23
433,Pierre-Emile Højbjerg,MID,32,5,54,2.0,2.6666666666666665,6.2,14.099999999999998,90.0,90.0,0.01,0.12,0.13,0.25,0.0,0.0,4,2022-23
433,Pierre-Emile Højbjerg,MID,33,1,54,5.0,3.6666666666666665,5.1,16.099999999999998,90.0,90.0,0.0,0.12,0.02,0.22,0.0,0.0,3,2022-23
433,Pierre-Emile Højbjerg,MID,34,2,53,1.0,2.6666666666666665,0.0,11.299999999999995,90.0,90.0,0.06,0.07,0.19,0.3399999999999999,0.0,0.0,4,2022-23
433,Pierre-Emile Højbjerg,MID,35,3,53,2.0,2.6666666666666665,1.8,6.899999999999999,90.0,90.0,0.14,0.2,0.01,0.22,0.0,0.0,2,2022-23
433,Pierre-Emile Højbjerg,MID,36,2,53,3.0,2.0,1.9,3.6999999999999993,90.0,90.0,0.12,0.32,0.02,0.22,1.0,1.0,2,2022-23
435,Davinson Sánchez,DEF,22,1,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2022-23
435,Davinson Sánchez,DEF,23,1,43,1.0,0.3333333333333333,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3,2022-23
435,Davinson Sánchez,DEF,29,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
435,Davinson Sánchez,DEF,31,0,42,0.0,0.3333333333333333,0.0,0.2,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
435,Davinson Sánchez,DEF,32,2,42,0.0,0.3333333333333333,0.7,0.8999999999999999,22.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4,2022-23
435,Davinson Sánchez,DEF,37,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2022-23
435,Davinson Sánchez,DEF,38,2,42,1.0,0.3333333333333333,2.6,2.6,90.0,30.0,0.12,0.12,0.01,0.01,0.0,0.0,2,2022-23
436,Ryan Sessegnon,DEF,18,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
436,Ryan Sessegnon,DEF,19,1,45,1.0,0.3333333333333333,0.1,0.1,27.0,9.0,0.0,0.0,0.00084,0.00084,0.0,0.0,2,2022-23
436,Ryan Sessegnon,DEF,20,0,45,1.0,0.6666666666666666,0.5,0.6,13.0,13.333333333333334,0.0,0.0,0.02922,0.03006,0.0,0.0,4,2022-23
436,Ryan Sessegnon,DEF,20,1,45,0.0,0.6666666666666666,4.6,5.199999999999999,75.0,38.333333333333336,0.2656,0.2656,0.3415,0.37156,0.0,0.0,5,2022-23
436,Ryan Sessegnon,DEF,22,1,44,0.0,0.3333333333333333,0.0,4.699999999999999,0.0,32.0,0.0,0.2656,0.0,0.34224,0.0,0.0,5,2022-23
439,Japhet Tanganga,DEF,23,1,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2022-23
439,Japhet Tanganga,DEF,30,1,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2022-23
439,Japhet Tanganga,DEF,33,1,38,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,2022-23
440,Rodrigo Bentancur,MID,20,2,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2022-23
440,Rodrigo Bentancur,MID,21,2,54,2.0,0.6666666666666666,1.0,1.0,74.0,24.666666666666668,0.0,0.0,0.00586,0.00586,0.0,0.0,2,2022-23
440,Rodrigo Bentancur,MID,22,2,54,2.0,1.3333333333333333,2.9,3.9,90.0,54.666666666666664,0.0,0.0,0.02684,0.0327,1.0,1.0,5,2022-23
440,Rodrigo Bentancur,MID,23,6,54,2.0,2.0,2.9,6.8,90.0,84.66666666666667,0.0,0.0,0.01,0.0427,1.0,2.0,3,2022-23
441,Oliver Skipp,MID,18,1,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
441,Oliver Skipp,MID,19,2,43,1.0,0.3333333333333333,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.00215,0.00215,0.0,0.0,2,2022-23
441,Oliver Skipp,MID,24,2,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
441,Oliver Skipp,MID,25,9,43,2.0,0.6666666666666666,3.3,3.3,88.0,29.333333333333332,0.1,0.1,0.03,0.03,1.0,1.0,3,2022-23
441,Oliver Skipp,MID,26,2,43,9.0,3.6666666666666665,5.6,8.899999999999999,90.0,59.333333333333336,0.02,0.12,0.02,0.05,1.0,2.0,2,2022-23
441,Oliver Skipp,MID,27,1,43,2.0,4.333333333333333,2.1,11.0,90.0,89.33333333333333,0.06,0.18,0.04,0.09,0.0,2.0,2,2022-23
441,Oliver Skipp,MID,28,1,43,1.0,4.0,1.5,9.2,90.0,90.0,0.01,0.09,0.02,0.08,0.0,1.0,2,2022-23
441,Oliver Skipp,MID,29,2,43,1.0,1.3333333333333333,4.4,8.0,90.0,90.0,0.0,0.0699999999999999,0.01,0.0699999999999999,0.0,0.0,2,2022-23
441,Oliver Skipp,MID,30,2,43,2.0,1.3333333333333333,0.8,6.7,90.0,90.0,0.0,0.01,0.02,0.05,0.0,0.0,3,2022-23
441,Oliver Skipp,MID,31,2,43,2.0,1.6666666666666667,0.9,6.1,87.0,89.0,0.0,0.0,0.03,0.06,0.0,0.0,2,2022-23
441,Oliver Skipp,MID,32,1,43,2.0,2.0,3.4,5.1,76.0,84.33333333333333,0.04,0.04,0.02,0.07,0.0,0.0,4,2022-23
441,Oliver Skipp,MID,33,2,43,1.0,1.6666666666666667,2.7,7.0,90.0,84.33333333333333,0.0,0.04,0.04,0.09,0.0,0.0,3,2022-23
441,Oliver Skipp,MID,34,2,43,2.0,1.6666666666666667,0.0,6.1,90.0,85.33333333333333,0.0,0.04,0.01,0.07,0.0,0.0,4,2022-23
441,Oliver Skipp,MID,35,3,43,2.0,1.6666666666666667,3.0,5.699999999999999,83.0,87.66666666666667,0.0,0.0,0.0,0.05,0.0,0.0,2,2022-23
441,Oliver Skipp,MID,36,1,43,3.0,2.3333333333333335,1.4,4.399999999999999,90.0,87.66666666666667,0.0,0.0,0.03,0.04,1.0,1.0,2,2022-23
441,Oliver Skipp,MID,37,2,43,1.0,2.0,0.2,4.599999999999999,60.0,77.66666666666667,0.0,0.0,0.0,0.03,0.0,1.0,3,2022-23
441,Oliver Skipp,MID,38,2,43,2.0,2.0,0.6,2.1999999999999993,90.0,80.0,0.0,0.0,0.02,0.05,0.0,1.0,2,2022-23
443,Cristian Romero,DEF,18,0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
443,Cristian Romero,DEF,19,6,49,0.0,0.0,1.2,1.2,90.0,30.0,0.0,0.0,0.02323,0.02323,0.0,0.0,2,2022-23
443,Cristian Romero,DEF,20,0,49,6.0,2.0,1.8,3.0,90.0,60.0,0.0,0.0,0.00686,0.03009,1.0,1.0,4,2022-23
443,Cristian Romero,DEF,20,-1,49,0.0,2.0,1.7,4.7,90.0,90.0,0.0,0.0,0.01768,0.04777,0.0,1.0,5,2022-23
443,Cristian Romero,DEF,21,5,49,-1.0,1.6666666666666667,1.7,5.199999999999999,90.0,90.0,0.042,0.042,0.00459,0.02913,0.0,1.0,2,2022-23
443,Cristian Romero,DEF,22,3,49,5.0,1.3333333333333333,1.6,5.0,90.0,90.0,0.0,0.042,0.00565,0.0279199999999999,1.0,1.0,5,2022-23
443,Cristian Romero,DEF,24,6,49,0.0,2.6666666666666665,0.0,3.4000000000000004,0.0,58.666666666666664,0.0,0.0,0.0,0.0056499999999999,0.0,2.0,2,2022-23
443,Cristian Romero,DEF,25,6,49,6.0,3.0,3.1,4.9,90.0,58.666666666666664,0.02,0.02,0.06,0.06,1.0,2.0,3,2022-23
443,Cristian Romero,DEF,26,2,49,6.0,4.0,2.6,5.7,90.0,60.0,0.0,0.02,0.01,0.0699999999999999,1.0,2.0,2,2022-23
443,Cristian Romero,DEF,27,2,49,2.0,4.666666666666667,2.2,7.9,90.0,90.0,0.0,0.02,0.02,0.09,0.0,2.0,2,2022-23
443,Cristian Romero,DEF,28,1,49,2.0,3.3333333333333335,4.0,8.8,90.0,90.0,0.06,0.06,0.02,0.05,0.0,1.0,2,2022-23
443,Cristian Romero,DEF,29,4,49,1.0,1.6666666666666667,2.6,8.8,90.0,90.0,0.0,0.06,0.01,0.0499999999999999,0.0,0.0,2,2022-23
443,Cristian Romero,DEF,30,1,49,4.0,2.3333333333333335,3.0,9.6,90.0,90.0,0.0,0.06,0.03,0.06,0.0,0.0,3,2022-23
443,Cristian Romero,DEF,31,1,49,1.0,2.0,2.1,7.699999999999999,90.0,90.0,0.0,0.0,0.0,0.0399999999999999,0.0,0.0,2,2022-23
443,Cristian Romero,DEF,32,-2,49,1.0,2.0,2.6,7.699999999999999,90.0,90.0,0.0,0.0,0.02,0.05,0.0,0.0,4,2022-23
443,Cristian Romero,DEF,33,1,49,-2.0,0.0,3.7,8.4,90.0,90.0,0.0,0.0,0.0,0.02,0.0,0.0,3,2022-23
443,Cristian Romero,DEF,34,3,49,1.0,0.0,0.0,6.300000000000001,90.0,90.0,0.0,0.0,0.04,0.06,0.0,0.0,4,2022-23
443,Cristian Romero,DEF,35,7,49,3.0,0.6666666666666666,4.2,7.9,90.0,90.0,0.47,0.47,0.16,0.2,0.0,0.0,2,2022-23
443,Cristian Romero,DEF,36,0,49,7.0,3.6666666666666665,5.9,10.1,90.0,90.0,0.23,0.7,0.18,0.38,1.0,1.0,2,2022-23
444,Yves Bissouma,MID,18,1,47,1.0,1.0,2.8,2.9,90.0,55.5,0.0,0.0328,0.0189,0.0201,0.0,0.0,2,2022-23
444,Yves Bissouma,MID,20,1,47,0.0,0.6666666666666666,0.0,6.2,0.0,56.333333333333336,0.0,0.0,0.0,0.08691,0.0,0.0,4,2022-23
444,Yves Bissouma,MID,20,1,47,1.0,0.6666666666666666,2.8,6.199999999999999,14.0,31.0,0.0,0.0,0.0107,0.07871,0.0,0.0,5,2022-23
444,Yves Bissouma,MID,21,1,47,1.0,0.6666666666666666,0.0,2.8,15.0,9.666666666666666,0.0,0.0,0.00448,0.0151799999999999,0.0,0.0,2,2022-23
444,Yves Bissouma,MID,22,1,47,1.0,1.0,0.1,2.9,1.0,10.0,0.0,0.0,0.01071,0.02589,0.0,0.0,5,2022-23
444,Yves Bissouma,MID,36,1,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
444,Yves Bissouma,MID,37,1,47,1.0,0.3333333333333333,0.7,0.7,29.0,9.666666666666666,0.0,0.0,0.01,0.01,0.0,0.0,3,2022-23
444,Yves Bissouma,MID,38,2,47,1.0,0.6666666666666666,1.4,2.0999999999999996,90.0,39.666666666666664,0.0,0.0,0.04,0.05,0.0,0.0,2,2022-23
445,Emerson Leite de Souza Junior,DEF,18,1,49,0.0,0.0,0.0,3.7,0.0,28.0,0.0,0.4105,0.0,0.02474,0.0,0.0,2,2022-23
445,Emerson Leite de Souza Junior,DEF,19,1,49,1.0,0.3333333333333333,0.0,3.7,10.0,22.0,0.0,0.4105,0.00354,0.02828,0.0,0.0,2,2022-23
445,Emerson Leite de Souza Junior,DEF,20,7,49,0.0,0.6666666666666666,0.0,0.7,0.0,7.333333333333333,0.0,0.0,0.0,0.00489,0.0,0.0,5,2022-23
445,Emerson Leite de Souza Junior,DEF,21,9,49,7.0,2.6666666666666665,8.4,9.1,77.0,29.666666666666668,0.1151,0.1151,0.04412,0.04547,0.0,0.0,2,2022-23
445,Emerson Leite de Souza Junior,DEF,22,6,49,9.0,5.333333333333333,4.3,12.7,90.0,55.666666666666664,0.0426,0.1577,0.01845,0.06257,1.0,1.0,5,2022-23
445,Emerson Leite de Souza Junior,DEF,23,1,49,6.0,7.333333333333333,3.8,16.5,90.0,85.66666666666667,0.0,0.1577,0.04,0.10257,1.0,2.0,3,2022-23
445,Emerson Leite de Souza Junior,DEF,24,15,49,1.0,5.333333333333333,0.2,8.299999999999999,15.0,65.0,0.0,0.0426,0.0,0.05845,0.0,2.0,2,2022-23
445,Emerson Leite de Souza Junior,DEF,25,7,49,15.0,7.333333333333333,10.7,14.7,90.0,65.0,0.33,0.33,0.17,0.21,1.0,2.0,3,2022-23
445,Emerson Leite de Souza Junior,DEF,26,1,50,7.0,7.666666666666667,6.2,17.099999999999998,90.0,65.0,0.06,0.39,0.04,0.21,1.0,2.0,2,2022-23
445,Emerson Leite de Souza Junior,DEF,28,1,50,0.0,2.6666666666666665,0.0,6.6000000000000005,0.0,33.0,0.0,0.06,0.0,0.05,0.0,1.0,2,2022-23
445,Emerson Leite de Souza Junior,DEF,35,6,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
445,Emerson Leite de Souza Junior,DEF,36,1,48,6.0,2.0,1.9,1.9,90.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2022-23
445,Emerson Leite de Souza Junior,DEF,37,1,48,1.0,2.3333333333333335,2.7,4.6,90.0,60.0,0.0,0.0,0.01,0.01,0.0,1.0,3,2022-23
445,Emerson Leite de Souza Junior,DEF,38,2,48,1.0,2.6666666666666665,1.9,6.5,74.0,84.66666666666667,0.06,0.06,0.02,0.03,0.0,1.0,2,2022-23
446,Dejan Kulusevski,MID,20,2,79,0.0,0.6666666666666666,0.0,7.1,0.0,30.0,0.0,0.027,0.0,0.05984,0.0,0.0,4,2022-23
446,Dejan Kulusevski,MID,20,9,79,2.0,0.6666666666666666,4.2,4.2,87.0,29.0,0.0812,0.0812,0.02042,0.02042,0.0,0.0,5,2022-23
446,Dejan Kulusevski,MID,21,3,79,9.0,3.6666666666666665,12.4,16.6,90.0,59.0,0.1256,0.2067999999999999,0.48959,0.5100100000000001,0.0,0.0,2,2022-23
446,Dejan Kulusevski,MID,22,3,79,3.0,4.666666666666667,3.5,20.1,90.0,89.0,0.0356,0.2423999999999999,0.07017,0.58018,1.0,1.0,5,2022-23
446,Dejan Kulusevski,MID,23,2,79,3.0,5.0,1.9,17.8,88.0,89.33333333333333,0.03,0.1911999999999999,0.04,0.5997600000000001,1.0,2.0,3,2022-23
446,Dejan Kulusevski,MID,24,3,79,2.0,2.6666666666666665,1.2,6.599999999999998,78.0,85.33333333333333,0.06,0.1256,0.01,0.12017,0.0,2.0,2,2022-23
446,Dejan Kulusevski,MID,25,3,79,3.0,2.6666666666666665,8.4,11.499999999999998,89.0,85.0,0.07,0.16,0.09,0.14,1.0,2.0,3,2022-23
446,Dejan Kulusevski,MID,26,2,79,3.0,2.6666666666666665,2.5,12.099999999999998,78.0,81.66666666666667,0.0,0.13,0.08,0.18,1.0,2.0,2,2022-23
446,Dejan Kulusevski,MID,27,1,79,2.0,2.6666666666666665,7.6,18.5,76.0,81.0,0.24,0.31,0.1,0.27,1.0,3.0,2,2022-23
446,Dejan Kulusevski,MID,28,5,79,1.0,2.0,0.5,10.599999999999998,6.0,53.333333333333336,0.14,0.38,0.0,0.18,0.0,2.0,2,2022-23
446,Dejan Kulusevski,MID,29,2,79,5.0,2.6666666666666665,8.7,16.799999999999997,80.0,54.0,0.05,0.43,0.56,0.66,0.0,1.0,2,2022-23
446,Dejan Kulusevski,MID,30,2,78,2.0,2.6666666666666665,4.1,13.299999999999995,90.0,58.666666666666664,0.07,0.26,0.03,0.5900000000000001,0.0,0.0,3,2022-23
446,Dejan Kulusevski,MID,31,2,78,2.0,3.0,2.8,15.599999999999998,77.0,82.33333333333333,0.05,0.17,0.04,0.63,0.0,0.0,2,2022-23
446,Dejan Kulusevski,MID,32,1,78,2.0,2.0,6.2,13.099999999999998,90.0,85.66666666666667,0.19,0.31,0.21,0.28,0.0,0.0,4,2022-23
446,Dejan Kulusevski,MID,33,1,78,1.0,1.6666666666666667,3.5,12.499999999999998,71.0,79.33333333333333,0.04,0.2799999999999999,0.01,0.2599999999999999,0.0,0.0,3,2022-23
446,Dejan Kulusevski,MID,34,2,78,1.0,1.3333333333333333,0.0,9.7,29.0,63.333333333333336,0.04,0.27,0.01,0.2299999999999999,0.0,0.0,4,2022-23
446,Dejan Kulusevski,MID,35,1,78,2.0,1.3333333333333333,3.6,7.099999999999998,65.0,55.0,0.07,0.15,0.01,0.03,0.0,0.0,2,2022-23
446,Dejan Kulusevski,MID,36,1,78,1.0,1.3333333333333333,0.0,3.5999999999999983,11.0,35.0,0.0,0.11,0.0,0.0199999999999999,0.0,0.0,2,2022-23
446,Dejan Kulusevski,MID,37,5,78,1.0,1.3333333333333333,2.1,5.699999999999998,28.0,34.666666666666664,0.22,0.29,0.04,0.05,0.0,0.0,3,2022-23
446,Dejan Kulusevski,MID,38,3,78,5.0,2.3333333333333335,10.8,12.9,74.0,37.666666666666664,0.17,0.39,0.16,0.2,0.0,0.0,2,2022-23
448,Ivan Perišić,DEF,18,1,55,1.0,1.0,5.9,8.0,90.0,90.0,0.0,0.0,0.27322,0.29956,0.0,0.0,2,2022-23
448,Ivan Perišić,DEF,19,10,55,1.0,1.0,3.0,11.0,87.0,89.0,0.0524,0.0524,0.2301,0.52966,0.0,0.0,2,2022-23
448,Ivan Perišić,DEF,20,1,55,10.0,4.0,5.8,14.7,85.0,87.33333333333333,0.0,0.0524,0.51561,1.01893,1.0,1.0,4,2022-23
448,Ivan Perišić,DEF,20,1,55,1.0,4.0,0.2,9.0,14.0,62.0,0.0,0.0524,0.00014,0.74585,0.0,1.0,5,2022-23
448,Ivan Perišić,DEF,21,6,55,1.0,4.0,1.6,7.6,68.0,55.666666666666664,0.3401,0.3401,0.00492,0.52067,0.0,1.0,2,2022-23
448,Ivan Perišić,DEF,22,5,55,6.0,2.6666666666666665,3.2,5.0,90.0,57.333333333333336,0.0,0.3401,0.01797,0.02303,1.0,1.0,5,2022-23
448,Ivan Perišić,DEF,23,1,55,5.0,4.0,4.0,8.8,78.0,78.66666666666667,0.0,0.3401,0.1,0.12289,1.0,2.0,3,2022-23
448,Ivan Perišić,DEF,24,0,55,1.0,4.0,5.1,12.3,74.0,80.66666666666667,0.17,0.17,0.16,0.27797,0.0,2.0,2,2022-23
448,Ivan Perišić,DEF,26,2,54,0.0,0.3333333333333333,0.0,5.1,0.0,28.666666666666668,0.0,0.17,0.0,0.16,0.0,0.0,2,2022-23
448,Ivan Perišić,DEF,28,6,54,0.0,0.6666666666666666,0.0,6.5,0.0,30.0,0.0,0.14,0.0,0.06,0.0,0.0,2,2022-23
448,Ivan Perišić,DEF,29,2,53,6.0,2.6666666666666665,7.8,14.3,53.0,47.666666666666664,0.24,0.38,0.11,0.1699999999999999,0.0,0.0,2,2022-23
448,Ivan Perišić,DEF,30,4,53,2.0,2.6666666666666665,4.3,12.1,90.0,47.666666666666664,0.09,0.3299999999999999,0.13,0.24,0.0,0.0,3,2022-23
448,Ivan Perišić,DEF,31,3,53,4.0,4.0,10.2,22.299999999999997,90.0,77.66666666666667,0.15,0.48,0.12,0.36,0.0,0.0,2,2022-23
448,Ivan Perišić,DEF,32,-1,53,3.0,3.0,8.7,23.199999999999996,90.0,90.0,0.16,0.4,0.36,0.61,0.0,0.0,4,2022-23
448,Ivan Perišić,DEF,33,1,53,-1.0,2.0,2.7,21.6,90.0,90.0,0.04,0.35,0.0,0.48,0.0,0.0,3,2022-23
448,Ivan Perišić,DEF,34,4,53,1.0,1.0,0.0,11.4,76.0,85.33333333333333,0.16,0.36,0.32,0.6799999999999999,0.0,0.0,4,2022-23
448,Ivan Perišić,DEF,36,1,53,0.0,1.6666666666666667,0.0,7.5,0.0,55.0,0.0,0.16,0.0,0.64,0.0,0.0,2,2022-23
448,Ivan Perišić,DEF,37,1,53,1.0,1.6666666666666667,1.9,9.4,1.0,30.0,0.0,0.0,0.01,0.33,0.0,0.0,3,2022-23
449,Harvey White,MID,19,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
450,Pape Matar Sarr,MID,18,1,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
450,Pape Matar Sarr,MID,19,1,43,1.0,0.3333333333333333,0.6,0.6,10.0,3.3333333333333335,0.0,0.0,0.00086,0.00086,0.0,0.0,2,2022-23
450,Pape Matar Sarr,MID,20,1,43,1.0,0.6666666666666666,0.6,1.2,24.0,11.333333333333334,0.0322,0.0322,0.00235,0.00321,0.0,0.0,4,2022-23
450,Pape Matar Sarr,MID,23,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2022-23
450,Pape Matar Sarr,MID,24,1,42,1.0,0.3333333333333333,0.2,0.2,25.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
450,Pape Matar Sarr,MID,27,1,42,0.0,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
450,Pape Matar Sarr,MID,28,1,42,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
450,Pape Matar Sarr,MID,30,1,42,0.0,0.6666666666666666,0.0,0.0,0.0,1.6666666666666667,0.0,0.03,0.0,0.01,0.0,0.0,3,2022-23
450,Pape Matar Sarr,MID,32,1,42,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4,2022-23
450,Pape Matar Sarr,MID,34,1,42,0.0,0.3333333333333333,0.0,0.2,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4,2022-23
450,Pape Matar Sarr,MID,38,4,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
454,Richarlison de Andrade,FWD,20,1,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2022-23
454,Richarlison de Andrade,FWD,20,1,84,1.0,0.3333333333333333,2.3,2.3,19.0,6.333333333333333,0.1241,0.1241,0.00056,0.00056,0.0,0.0,5,2022-23
454,Richarlison de Andrade,FWD,21,1,84,1.0,0.6666666666666666,0.8,3.0999999999999996,12.0,10.333333333333334,0.0,0.1241,0.00577,0.00633,0.0,0.0,2,2022-23
454,Richarlison de Andrade,FWD,23,1,84,0.0,0.6666666666666666,0.0,0.9,0.0,8.666666666666666,0.0,0.0,0.0,0.00798,0.0,0.0,3,2022-23
454,Richarlison de Andrade,FWD,24,2,84,1.0,0.6666666666666666,0.2,0.3,15.0,9.666666666666666,0.0,0.0,0.0,0.00221,0.0,0.0,2,2022-23
454,Richarlison de Andrade,FWD,25,2,84,2.0,1.0,7.2,7.4,67.0,27.333333333333332,0.27,0.27,0.02,0.02,1.0,1.0,3,2022-23
454,Richarlison de Andrade,FWD,26,1,84,2.0,1.6666666666666667,2.8,10.2,88.0,56.666666666666664,0.05,0.32,0.03,0.05,1.0,2.0,2,2022-23
454,Richarlison de Andrade,FWD,27,9,84,1.0,1.6666666666666667,0.0,10.0,5.0,53.333333333333336,0.0,0.32,0.01,0.06,0.0,2.0,2,2022-23
454,Richarlison de Andrade,FWD,28,1,84,9.0,4.0,7.3,10.1,83.0,58.666666666666664,0.13,0.18,0.19,0.2299999999999999,0.0,1.0,2,2022-23
454,Richarlison de Andrade,FWD,31,1,84,0.0,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2,2022-23
454,Richarlison de Andrade,FWD,32,1,84,1.0,0.3333333333333333,0.5,0.5,13.0,4.333333333333333,0.15,0.15,0.0,0.0,0.0,0.0,4,2022-23
454,Richarlison de Andrade,FWD,33,2,84,1.0,0.6666666666666666,1.9,2.4,7.0,6.666666666666667,0.0,0.15,0.06,0.0599999999999999,0.0,0.0,3,2022-23
454,Richarlison de Andrade,FWD,34,4,84,2.0,1.3333333333333333,0.0,2.4,60.0,26.666666666666668,0.1,0.25,0.02,0.0799999999999999,0.0,0.0,4,2022-23
