element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,clean_sheets,ict_index,fixture,was_home,fixture_difficulty,avg_score_last_3,avg_mins_last_3,goals_last_3,assists_last_3,xG_last_3,xA_last_3,ict_last_3,goals_conceded_last_3,avg_xGC_last_3,clean_sheets_last_3,avg_score_last_1,avg_mins_last_1,goals_last_1,assists_last_1,xG_last_1,xA_last_1,ict_last_1,goals_conceded_last_1,avg_xGC_last_1,clean_sheets_last_1
3,Granit Xhaka,MID,22,2,50,90,0.12,0.08,1.66,0,0,1,0,4.5,215,False,2,3.3333333333333335,90.0,0.0,1.0,0.4002,1.03029,22.299999999999997,2.0,0.9838,2.0,5.0,90.0,0.0,1.0,0.0,0.71811,9.5,2.0,0.3316,0.0
3,Granit Xhaka,MID,23,2,49,80,0.02,0.09,2.23,0,0,1,0,6.1,221,True,3,3.3333333333333335,90.0,0.0,1.0,0.2111,0.95238,18.599999999999998,3.0,1.1771,1.0,2.0,90.0,0.0,0.0,0.12,0.08,4.5,1.0,1.66,0.0
3,Granit Xhaka,MID,23,2,49,82,0.05,0.08,1.71,0,0,3,0,1.5,111,True,5,3.0,86.66666666666667,0.0,1.0,0.13999999999999999,0.8881100000000001,20.099999999999998,4.0,1.4071999999999998,0.0,2.0,80.0,0.0,0.0,0.02,0.09,6.1,1.0,2.23,0.0
3,Granit Xhaka,MID,24,2,49,78,0.06,0.02,0.4,0,0,2,0,1.6,231,False,2,2.0,84.0,0.0,0.0,0.19,0.25,12.099999999999998,5.0,1.8666666666666665,0.0,2.0,82.0,0.0,0.0,0.05,0.08,1.5,3.0,1.71,0.0
3,Granit Xhaka,MID,25,3,49,90,0.0,0.08,0.02,0,0,0,1,3.1,246,False,3,2.0,80.0,0.0,0.0,0.13,0.18999999999999997,9.199999999999998,6.0,1.4466666666666665,0.0,2.0,78.0,0.0,0.0,0.06,0.02,1.6,2.0,0.4,0.0
3,Granit Xhaka,MID,25,3,49,71,0.0,0.04,0.74,0,0,0,1,1.1,61,True,2,2.3333333333333335,83.33333333333333,0.0,0.0,0.11,0.18,6.199999999999998,5.0,0.71,1.0,3.0,90.0,0.0,0.0,0.0,0.08,3.1,0.0,0.02,1.0
3,Granit Xhaka,MID,26,1,49,6,0.0,0.01,0.0,0,0,0,0,0.3,251,True,2,2.6666666666666665,79.66666666666667,0.0,0.0,0.06,0.14,5.799999999999999,2.0,0.3866666666666667,2.0,3.0,71.0,0.0,0.0,0.0,0.04,1.1,0.0,0.74,1.0
3,Granit Xhaka,MID,27,3,49,90,0.13,0.06,0.84,0,0,0,1,5.1,264,False,2,2.3333333333333335,55.666666666666664,0.0,0.0,0.0,0.13,4.499999999999999,0.0,0.25333333333333335,2.0,1.0,6.0,0.0,0.0,0.0,0.01,0.3,0.0,0.0,0.0
3,Granit Xhaka,MID,28,9,49,90,0.4,0.06,0.6,1,0,1,0,9.3,271,True,2,2.3333333333333335,55.666666666666664,0.0,0.0,0.13,0.11,6.499999999999998,0.0,0.5266666666666667,2.0,3.0,90.0,0.0,0.0,0.13,0.06,5.1,0.0,0.84,1.0
3,Granit Xhaka,MID,29,9,49,85,0.15,0.25,0.78,1,0,1,0,8.1,281,True,2,4.333333333333333,62.0,1.0,0.0,0.53,0.13,14.7,1.0,0.48,1.0,9.0,90.0,1.0,0.0,0.4,0.06,9.3,1.0,0.6,0.0
3,Granit Xhaka,MID,30,1,49,90,0.04,0.01,3.96,0,0,2,0,1.6,296,False,4,7.0,88.33333333333333,2.0,0.0,0.68,0.37,22.5,2.0,0.7399999999999999,1.0,9.0,85.0,1.0,0.0,0.15,0.25,8.1,1.0,0.78,0.0
3,Granit Xhaka,MID,31,2,49,90,0.0,0.04,1.75,0,0,2,0,3.1,309,False,3,6.333333333333333,88.33333333333333,2.0,0.0,0.59,0.32,18.999999999999996,4.0,1.78,0.0,1.0,90.0,0.0,0.0,0.04,0.01,1.6,2.0,3.96,0.0
3,Granit Xhaka,MID,32,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,311,True,2,4.0,88.33333333333333,1.0,0.0,0.19,0.3,12.799999999999997,5.0,2.1633333333333336,0.0,2.0,90.0,0.0,0.0,0.0,0.04,3.1,2.0,1.75,0.0
3,Granit Xhaka,MID,33,1,49,59,0.02,0.03,1.85,0,0,3,0,2.7,329,False,5,1.0,60.0,0.0,0.0,0.04,0.05,4.699999999999998,4.0,1.9033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Granit Xhaka,MID,34,13,48,90,0.73,0.14,0.74,0,3,1,0,13.4,331,True,3,1.0,49.666666666666664,0.0,0.0,0.02,0.07,5.799999999999999,5.0,1.2,0.0,1.0,59.0,0.0,0.0,0.02,0.03,2.7,3.0,1.85,0.0
3,Granit Xhaka,MID,35,3,48,90,0.0,0.17,1.3,0,0,0,1,3.5,346,False,4,4.666666666666667,49.666666666666664,0.0,3.0,0.75,0.17,16.099999999999998,4.0,0.8633333333333333,0.0,13.0,90.0,0.0,3.0,0.73,0.14,13.4,1.0,0.74,0.0
3,Granit Xhaka,MID,36,1,48,59,0.1,0.02,0.96,0,0,1,0,3.0,351,True,3,5.666666666666667,79.66666666666667,0.0,3.0,0.75,0.34,19.6,4.0,1.2966666666666666,1.0,3.0,90.0,0.0,0.0,0.0,0.17,3.5,0.0,1.3,1.0
3,Granit Xhaka,MID,37,2,48,62,0.0,0.01,0.32,0,0,1,0,0.5,367,False,2,5.666666666666667,79.66666666666667,0.0,3.0,0.83,0.33000000000000007,19.9,2.0,1.0,1.0,1.0,59.0,0.0,0.0,0.1,0.02,3.0,1.0,0.96,0.0
3,Granit Xhaka,MID,38,15,48,74,0.88,0.02,0.29,2,0,0,1,0.0,371,True,2,2.0,70.33333333333333,0.0,0.0,0.1,0.2,6.999999999999998,2.0,0.8599999999999999,1.0,2.0,62.0,0.0,0.0,0.0,0.01,0.5,1.0,0.32,0.0
4,Mohamed Elneny,MID,18,1,42,16,0.0,0.00074,0.4621,0,0,1,0,0.1,172,False,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Mohamed Elneny,MID,19,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,181,True,3,1.0,6.0,0.0,0.0,0.0,0.00074,0.1,1.0,0.15403333333333333,0.0,1.0,16.0,0.0,0.0,0.0,0.00074,0.1,1.0,0.4621,0.0
4,Mohamed Elneny,MID,20,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,199,False,4,0.6666666666666666,5.666666666666667,0.0,0.0,0.0,0.00074,0.1,1.0,0.15403333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Mohamed Elneny,MID,21,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,201,True,3,0.3333333333333333,5.333333333333333,0.0,0.0,0.0,0.00074,0.1,1.0,0.15403333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Mohamed Elneny,MID,22,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,215,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Mohamed Elneny,MID,23,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,221,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
