element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,clean_sheets,ict_index,fixture,was_home,fixture_difficulty
504,Tyrell Malacia,DEF,24,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,236,True,3
241,Lewis Bate,MID,24,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,235,False,2
286,Joseph Gomez,DEF,24,6,43,90,0.0,0.44,2.05,0,0,0,1,2.4,237,False,4
88,Mathias Jensen,MID,24,2,48,90,0.0,0.34,1.11,0,0,1,0,9.1,232,True,2
412,Nathan Tella,MID,24,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,234,False,4
674,Rhys Bennett,DEF,24,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,236,True,3
544,Jan Paul van Hecke,DEF,24,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,233,True,2
448,Ivan Perišić,DEF,24,0,55,12,0.0,0.0,0.18,0,0,0,0,0.0,239,True,2
11,Eddie Nketiah,FWD,24,2,68,90,1.15,0.22,0.51,0,0,2,0,6.3,231,False,2
144,Callum Hudson-Odoi,MID,24,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,234,True,2
488,Fabio Silva,FWD,24,0,55,0,0.0,0.0,0.0,0,0,0,0,0.0,240,True,2
280,Virgil van Dijk,DEF,24,6,65,90,0.0,0.01,2.05,0,0,0,1,3.8,237,False,4
188,Yerry Mina,DEF,24,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,235,True,2
55,Jaden Philogene-Bidace,MID,24,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,231,True,4
582,Remo Freuler,MID,24,2,49,90,0.0,0.0,2.54,0,0,1,0,0.5,238,True,5
375,Jeff Hendrick,MID,24,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,237,True,4
446,Dejan Kulusevski,MID,24,3,79,89,0.07,0.09,0.48,0,0,0,1,8.4,239,True,2
45,Leon Bailey,MID,24,1,44,23,0.06,0.04,1.78,0,0,2,0,3.3,231,True,4
261,James Maddison,MID,24,2,81,90,0.2,0.08,4.23,0,0,3,0,7.0,236,False,4
590,Joseph Whitworth,GK,24,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,232,False,3
316,Cole Palmer,MID,24,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,238,False,2
435,Davinson Sánchez,DEF,24,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,239,True,2
304,Raheem Sterling,MID,24,1,97,45,1.03,0.02,0.34,0,0,0,0,5.0,234,True,2
275,Jordan Henderson,MID,24,1,53,58,0.01,0.01,1.51,0,0,0,0,1.7,237,False,4
516,Nathan Collins,DEF,24,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,240,True,2
140,Christian Pulisic,MID,24,0,57,0,0.0,0.0,0.0,0,0,0,0,0.0,234,True,2
75,Jaidon Anthony,MID,24,1,52,33,0.0,0.03,0.23,0,0,0,0,1.6,240,False,2
235,Pascal Struijk,DEF,24,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,235,False,2
367,Matt Targett,DEF,24,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,237,True,4
401,Alex McCarthy,GK,24,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,234,False,4
600,Ben Knight,MID,24,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,238,False,2
61,Jamal Lowe,MID,24,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,240,False,2
682,Matheus Santos Carneiro Da Cunha,FWD,24,2,55,69,0.54,0.02,0.87,0,0,1,0,6.0,240,True,2
387,Ryan Yates,MID,24,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,238,True,5
297,Darwin Núñez Ribeiro,FWD,24,5,87,58,0.63,0.02,1.51,1,0,0,0,7.3,237,False,4
734,André Ayew,MID,24,1,50,32,0.0,0.0,1.31,0,0,0,0,0.5,238,True,5
32,Calum Chambers,DEF,24,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,231,True,4
178,Seamus Coleman,DEF,24,15,44,90,0.05,0.02,0.6,1,0,0,1,7.1,235,True,2
624,Samuel Edozie,MID,24,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,234,False,4
218,Rodrigo Muniz Carvalho,FWD,24,0,54,0,0.0,0.0,0.0,0,0,0,0,0.0,233,False,3
400,Theo Walcott,MID,24,1,48,31,0.0,0.25,1.04,0,0,0,0,2.7,234,False,4
245,Marc Roca Junqué,MID,24,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,235,False,2
463,Vladimir Coufal,DEF,24,1,41,90,0.0,0.03,1.48,0,0,2,0,1.3,239,False,4
105,Shane Duffy,DEF,24,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,233,False,3
56,Frédéric Guilbert,DEF,24,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,231,True,4
244,Rasmus Kristensen,DEF,24,1,48,45,0.0,0.0,0.52,0,0,1,0,0.9,235,False,2
303,Riyad Mahrez,MID,24,0,78,0,0.0,0.0,0.0,0,0,0,0,0.0,238,False,2
593,Carlos Henrique Casimiro,MID,24,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,236,True,3
618,Carlos Vinícius Alves Morais,FWD,24,3,54,28,0.0,0.0,0.68,0,1,0,0,2.8,233,False,3
733,Pedro Porro,DEF,24,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,239,True,2
30,Danny Ings,FWD,24,1,64,18,0.08,0.0,0.45,0,0,1,0,0.9,239,False,4
179,Andros Townsend,MID,24,0,54,0,0.0,0.0,0.0,0,0,0,0,0.0,235,True,2
602,Renan Augusto Lodi dos Santos,DEF,24,2,43,78,0.0,0.02,2.26,0,0,1,0,1.2,238,True,5
535,Marcus Tavernier,MID,24,8,47,56,0.77,0.0,0.93,1,0,0,0,7.1,240,False,2
214,Ivan Neves Abreu Cavaleiro,MID,24,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,233,False,3
349,Jonjo Shelvey,MID,24,2,48,71,0.0,0.0,2.18,0,0,1,0,0.9,238,True,5
337,Victor Lindelöf,DEF,24,7,41,90,0.0,0.0,1.42,0,0,0,1,3.2,236,True,3
369,Miguel Almirón Rejala,MID,24,1,56,63,0.3,0.0,1.62,0,0,2,0,3.0,237,True,4
166,Odsonne Edouard,FWD,24,1,51,10,0.08,0.0,0.38,0,0,1,0,0.5,232,False,3
668,Amario Cozier-Duberry,MID,24,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,231,False,2
652,James Furlong,DEF,24,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,233,True,2
155,Christian Benteke,FWD,24,0,55,0,0.0,0.0,0.0,0,0,0,0,0.0,232,False,3
49,Tim Iroegbunam,MID,24,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,231,True,4
380,Lyle Taylor,FWD,24,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,238,True,5
381,Jack Colback,MID,24,1,41,57,0.0,0.0,1.24,0,0,1,0,0.6,238,True,5
552,Elliot Anderson,MID,24,1,44,23,0.0,0.0,1.26,0,0,2,0,0.0,237,True,4
123,Deniz Undav,FWD,24,1,51,17,0.36,0.07,0.09,0,0,1,0,4.4,233,True,2
607,Matthew Smith,MID,24,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,231,False,2
200,Tom Cairney,MID,24,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,233,False,3
619,Wilfried Gnonto,FWD,24,1,50,90,0.0,0.02,1.52,0,0,1,0,1.2,235,False,2
477,Jonathan Castro Otto,DEF,24,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,240,True,2
576,Marcos Senesi,DEF,24,5,44,90,0.0,0.02,1.16,0,0,0,1,1.9,240,False,2
259,Youri Tielemans,MID,24,1,61,31,0.0,0.03,1.81,0,0,1,0,1.2,236,False,4
389,Jonathan Panzo,DEF,24,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,238,True,5
648,Ryan Finnigan,MID,24,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,234,False,4
417,Romain Perraud,DEF,24,5,41,90,0.01,0.0,1.55,0,0,0,1,1.6,234,False,4
711,Jhon Durán,FWD,24,1,55,12,0.05,0.0,1.39,0,0,2,0,1.9,231,True,4
236,Kristoffer Klaesson,GK,24,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,235,False,2
211,Harrison Reed,MID,24,3,44,90,0.0,0.0,2.2,0,0,0,1,0.1,233,False,3
296,Fábio Freitas Gouveia Carvalho,MID,24,0,51,0,0.0,0.0,0.0,0,0,0,0,0.0,237,False,4
513,Clément Lenglet,DEF,24,6,48,77,0.01,0.04,0.3,0,0,0,1,1.6,239,True,2
116,Alexis Mac Allister,MID,24,2,54,90,0.6,0.04,0.31,0,0,1,0,8.9,233,True,2
645,Joe Wormleighton,DEF,24,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,236,False,4
169,Eberechi Eze,MID,24,9,54,27,0.55,0.01,0.48,1,0,1,0,7.9,232,False,3
344,Anthony Elanga,MID,24,1,47,21,0.07,0.02,0.25,0,0,0,0,2.5,236,True,3
293,Luis Díaz,MID,24,0,78,0,0.0,0.0,0.0,0,0,0,0,0.0,237,False,4
205,Bobby De Cordova-Reid,MID,24,3,55,90,0.08,0.0,2.2,0,0,0,1,1.1,233,False,3
334,Alex Telles,DEF,24,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,236,True,3
587,Sergio Gómez,DEF,24,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,238,False,2
374,Bruno Guimarães Rodriguez Moura,MID,24,0,55,0,0.0,0.0,0.0,0,0,0,0,0.0,237,True,4
16,Gabriel dos Santos Magalhães,DEF,24,1,52,90,0.3,0.02,0.51,0,0,2,0,2.0,231,False,2
670,Filip Marschall,GK,24,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,231,True,4
545,Emerson Palmieri dos Santos,DEF,24,1,40,81,0.0,0.03,1.48,0,0,2,0,1.4,239,False,4
7,Martin Ødegaard,MID,24,8,70,90,0.34,0.6,0.51,0,1,2,0,13.4,231,False,2
503,João Filipe Iria Santos Moutinho,MID,24,2,47,69,0.06,0.09,0.87,0,0,1,0,5.3,240,True,2
92,Ethan Pinnock,DEF,24,2,44,90,0.0,0.01,1.11,0,0,1,0,2.8,232,True,2
347,Facundo Pellistri Rebollo,MID,24,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,236,True,3
23,Reiss Nelson,MID,24,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,231,False,2
579,Gonçalo Manuel Ganchinho Guedes,MID,24,0,58,0,0.0,0.0,0.0,0,0,0,0,0.0,240,True,2
152,Vicente Guaita,GK,24,3,44,90,0.0,0.0,0.83,0,0,1,0,2.2,232,False,3
268,James Justin,DEF,24,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,236,False,4
662,Thomas Cannon,FWD,24,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,235,True,2
267,Çaglar Söyüncü,DEF,24,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,236,False,4
425,Hugo Lloris,GK,24,0,55,0,0.0,0.0,0.0,0,0,0,0,0.0,239,True,2
376,Nick Pope,GK,24,-3,55,21,0.0,0.0,3.49,0,0,2,0,0.0,237,True,4
441,Oliver Skipp,MID,24,2,43,88,0.1,0.03,0.48,0,0,0,1,3.3,239,True,2
436,Ryan Sessegnon,DEF,24,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,239,True,2
538,Ashley Young,DEF,24,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,231,True,4
119,Jeremy Sarmiento Morante,MID,24,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,233,True,2
70,Philip Billing,MID,24,2,51,90,0.0,0.01,1.16,0,0,0,1,2.2,240,False,2
403,Nathan Redmond,MID,25,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,245,False,2
58,Junior Stanislas,MID,25,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,241,True,5
150,Armando Broja,FWD,25,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,249,False,4
742,Jeremiah Chilokoa-Mullen,DEF,25,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,245,True,2
249,Jonny Evans,DEF,25,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,246,True,4
724,Enzo Fernández,MID,25,2,50,90,0.1,0.11,0.71,0,0,2,0,5.0,249,False,4
394,Brennan Johnson,FWD,25,2,57,85,0.05,0.01,2.64,0,0,4,0,3.5,250,False,3
514,Cheick Doucouré,MID,25,3,50,90,0.01,0.02,0.9,0,0,0,1,1.9,242,True,4
553,Oliver Hammond,MID,25,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,250,False,3
485,Luke Cundle,MID,25,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,244,False,2
485,Luke Cundle,MID,25,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,67,False,4
451,Brandon Austin,GK,25,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,249,True,3
158,Luka Milivojevic,MID,25,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,242,True,4
272,Wesley Fofana,DEF,25,1,43,71,0.0,0.01,0.71,0,0,2,0,2.3,249,False,4
529,Gianluca Scamacca,FWD,25,0,66,0,0.0,0.0,0.0,0,0,0,0,0.0,250,True,2
281,Alisson Ramses Becker,GK,25,6,54,90,0.0,0.0,0.6,0,0,0,1,0.9,242,False,2
281,Alisson Ramses Becker,GK,25,6,54,90,0.0,0.0,0.93,0,0,0,1,1.4,67,True,2
411,Che Adams,FWD,25,0,62,0,0.0,0.0,0.0,0,0,0,0,0.0,245,False,2
237,Sam Greenwood,FWD,25,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,245,True,2
203,Nathaniel Chalobah,MID,25,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,244,True,2
501,Nathaniel Phillips,DEF,25,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,242,False,2
501,Nathaniel Phillips,DEF,25,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,67,True,2
393,Loïc Mbe Soh,DEF,25,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,250,False,3
743,Diogo Pinheiro Monteiro,DEF,25,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,245,True,2
209,Tosin Adarabioyo,DEF,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,244,True,2
325,Kalvin Phillips,MID,25,0,48,35,0.06,0.01,0.81,0,0,1,0,3.2,241,False,2
383,Carlos Ribeiro Dias,MID,25,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,250,False,3
213,Marek Rodák,GK,25,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,244,True,2
702,Andrey Nascimento dos Santos,MID,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,249,False,4
270,Luke Thomas,DEF,25,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,246,True,4
315,Rodrigo Hernandez,MID,25,1,56,54,0.03,0.04,0.55,0,0,0,0,1.7,241,False,2
426,Fraser Forster,GK,25,6,39,90,0.0,0.0,0.41,0,0,0,1,1.5,249,True,3
278,Alex Oxlade-Chamberlain,MID,25,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,242,False,2
278,Alex Oxlade-Chamberlain,MID,25,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,67,True,2
630,Ethan Nwaneri,MID,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,246,False,3
630,Ethan Nwaneri,MID,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,61,True,2
305,Jack Grealish,MID,25,3,68,71,0.03,0.04,1.16,0,0,0,1,2.8,241,False,2
317,James McAtee,MID,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,241,False,2
415,Will Smallbone,MID,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,245,False,2
641,Martial Godo,MID,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,244,True,2
354,Chris Wood,FWD,25,2,56,76,0.0,0.01,2.31,0,0,2,0,0.4,250,False,3
571,Darren Randolph,GK,25,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,241,True,5
479,Leander Dendoncker,MID,25,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,243,False,2
729,Keylor Navas,GK,25,0,45,90,0.0,0.0,2.73,0,0,4,0,1.4,250,False,3
183,Allan Marques Loureiro,MID,25,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,243,True,2
183,Allan Marques Loureiro,MID,25,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,61,False,4
290,Ibrahima Konaté,DEF,25,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,242,False,2
290,Ibrahima Konaté,DEF,25,6,48,90,0.0,0.06,0.93,0,0,0,1,1.4,67,True,2
210,Aleksandar Mitrović,FWD,25,0,68,0,0.0,0.0,0.0,0,0,0,0,0.0,244,True,2
494,Yerson Mosquera Valdelamar,DEF,25,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,244,False,2
494,Yerson Mosquera Valdelamar,DEF,25,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,67,False,4
321,Roméo Lavia,MID,25,1,45,90,0.0,0.0,0.86,0,0,1,0,0.9,245,False,2
686,Ellis Simms,FWD,25,1,45,14,0.16,0.0,0.3,0,0,1,0,0.3,243,True,2
686,Ellis Simms,FWD,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,61,False,4
585,Emmanuel Dennis,FWD,25,0,56,0,0.0,0.0,0.0,0,0,0,0,0.0,250,False,3
681,Gustavo Henrique Furtado Scarpa,MID,25,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,250,False,3
163,Will Hughes,MID,25,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,242,True,4
512,Joe Ayodele-Aribo,MID,25,0,51,0,0.0,0.0,0.0,0,0,0,0,0.0,245,False,2
536,Orel Mangala,MID,25,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,250,False,3
496,Luke Plange,FWD,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,242,True,4
443,Cristian Romero,DEF,25,6,49,90,0.0,0.01,0.41,0,0,0,1,2.6,249,True,3
233,Jack Harrison,MID,25,6,58,90,0.04,0.05,0.37,0,1,0,1,6.8,245,True,2
575,Maxwel Cornet,MID,25,0,59,0,0.0,0.0,0.0,0,0,0,0,0.0,250,True,2
508,Luis Sinisterra Lucumí,MID,25,0,65,0,0.0,0.0,0.0,0,0,0,0,0.0,245,True,2
157,Nathaniel Clyne,DEF,25,5,45,90,0.0,0.02,0.9,0,0,0,1,1.0,242,True,4
405,Stuart Armstrong,MID,25,2,47,62,0.07,0.0,0.52,0,0,0,1,0.7,245,False,2
402,Oriol Romeu Vidal,MID,25,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,245,False,2
229,Tyler Roberts,MID,25,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,245,True,2
638,Lamare Bogarde,DEF,25,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,243,False,2
273,Lewis Brunt,DEF,25,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,246,True,4
253,Jannik Vestergaard,DEF,25,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,246,True,4
141,Trevoh Chalobah,DEF,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,249,False,4
530,Chris Richards,DEF,25,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,242,True,4
649,Cameron Plain,GK,25,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,241,True,5
288,Diogo Teixeira da Silva,FWD,25,2,88,70,0.34,0.02,0.59,0,0,0,1,4.4,242,False,2
288,Diogo Teixeira da Silva,FWD,25,5,88,75,0.24,0.62,0.93,0,1,0,1,5.6,67,True,2
225,Rodrigo Moreno,MID,25,0,63,0,0.0,0.0,0.0,0,0,0,0,0.0,245,True,2
737,Ben Greenwood,DEF,25,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,241,True,5
490,Francisco Jorge Tomás Oliveira,MID,25,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,244,False,2
490,Francisco Jorge Tomás Oliveira,MID,25,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,67,False,4
420,Mohammed Salisu,DEF,25,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,245,False,2
603,Lucas Tolentino Coelho de Lima,MID,25,3,59,82,0.13,0.14,0.37,0,0,0,1,3.5,250,True,2
168,Jean-Philippe Mateta,FWD,25,2,51,70,0.42,0.0,0.74,0,0,0,1,0.6,242,True,4
177,Salomón Rondón,FWD,25,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,243,True,2
177,Salomón Rondón,FWD,25,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,61,False,4
221,Liam Cooper,DEF,25,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,245,True,2
665,Ben Doak,MID,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,242,False,2
665,Ben Doak,MID,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,67,True,2
713,Arnaut Danjuma,MID,25,0,64,0,0.0,0.0,0.0,0,0,0,0,0.0,249,True,3
318,Erling Haaland,FWD,25,10,122,71,0.55,0.01,1.16,1,1,0,1,8.6,241,False,2
745,Oliwier Zych,GK,25,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,243,False,2
706,Euan Pollock,FWD,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,241,True,5
726,Sasa Lukic,MID,25,1,45,45,0.03,0.02,0.35,0,0,0,0,1.3,244,True,2
67,Lewis Cook,MID,25,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,241,True,5
495,Remi Matthews,GK,25,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,242,True,4
314,Phil Foden,MID,25,13,80,90,0.44,1.09,1.35,1,1,1,0,19.4,241,False,2
676,David Ozoh,MID,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,242,True,4
622,Juan Larios López,DEF,25,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,245,False,2
298,Calvin Ramsay,DEF,25,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,242,False,2
298,Calvin Ramsay,DEF,25,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,67,True,2
703,Danilo dos Santos de Oliveira,MID,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,250,False,3
379,Steve Cook,DEF,25,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,250,False,3
250,Ryan Bertrand,DEF,25,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,246,True,4
692,Mislav Orsic,MID,25,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,245,False,2
528,Sékou Mara,FWD,25,1,53,27,0.0,0.0,0.34,0,0,1,0,1.6,245,False,2
390,Xande Nascimento da Costa Silva,MID,25,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,250,False,3
398,Dean Henderson,GK,25,0,46,0,0.0,0.0,0.0,0,0,0,0,0.0,250,False,3
65,Jack Stacey,DEF,25,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,241,True,5
192,Mason Holgate,DEF,25,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,243,True,2
192,Mason Holgate,DEF,25,0,43,45,0.0,0.0,2.21,0,0,2,0,0.7,61,False,4
223,Mateusz Klich,MID,25,0,46,0,0.0,0.0,0.0,0,0,0,0,0.0,245,True,2
671,Jimmy Morgan,FWD,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,245,False,2
423,Armel Bella-Kotchap,DEF,25,1,45,90,0.12,0.0,0.86,0,0,1,0,2.9,245,False,2
21,Ainsley Maitland-Niles,MID,25,2,48,90,0.0,0.0,0.86,0,0,1,0,2.5,245,False,2
274,James Milner,MID,25,3,44,90,0.0,0.03,0.6,0,0,0,1,2.6,242,False,2
274,James Milner,MID,25,1,44,1,0.0,0.0,0.0,0,0,0,0,0.1,67,True,2
301,Kevin De Bruyne,MID,25,0,123,0,0.0,0.0,0.0,0,0,0,0,0.0,241,False,2
500,Sepp van den Berg,DEF,25,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,242,False,2
500,Sepp van den Berg,DEF,25,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,67,True,2
242,Joe Gelhardt,FWD,25,0,51,0,0.0,0.0,0.0,0,0,0,0,0.0,245,True,2
50,Diego Carlos Santos Silva,DEF,25,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,243,False,2
431,Lucas Rodrigues Moura da Silva,MID,25,0,58,0,0.0,0.0,0.0,0,0,0,0,0.0,249,True,3
659,Mateo Joseph Fernández,FWD,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,245,True,2
687,Kasey McAteer,MID,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,246,True,4
27,Marcus Oliveira Alencar,MID,25,0,46,0,0.0,0.0,0.0,0,0,0,0,0.0,246,False,3
27,Marcus Oliveira Alencar,MID,25,0,46,0,0.0,0.0,0.0,0,0,0,0,0.0,61,True,2
718,Matías Viña,DEF,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,241,True,5
231,Daniel James,MID,25,0,60,0,0.0,0.0,0.0,0,0,0,0,0.0,244,True,2
690,João Félix Sequeira,FWD,25,2,76,82,0.1,0.03,0.71,0,0,2,0,3.2,249,False,4
306,João Cancelo,DEF,25,0,71,0,0.0,0.0,0.0,0,0,0,0,0.0,241,False,2
506,Tyler Adams,MID,25,3,49,90,0.0,0.03,0.37,0,0,0,1,1.9,245,True,2
598,Owen Bevan,DEF,25,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,241,True,5
72,Mark Travers,GK,25,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,241,True,5
76,Jordan Zemura,DEF,25,0,43,90,0.0,0.08,2.38,0,0,4,0,3.0,241,True,5
5,Rob Holding,DEF,25,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,246,False,3
5,Rob Holding,DEF,25,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,61,True,2
41,Marvelous Nakamba,MID,25,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,243,False,2
252,Nampalys Mendy,MID,25,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,246,True,4
25,Fábio Ferreira Vieira,MID,25,0,56,0,0.0,0.0,0.0,0,0,0,0,0.0,246,False,3
25,Fábio Ferreira Vieira,MID,25,1,56,18,0.3,0.05,0.62,0,0,0,0,1.7,61,True,2
666,Dale Taylor,FWD,25,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,250,False,3
59,Ryan Fredericks,DEF,25,1,44,31,0.0,0.0,0.5,0,0,0,0,0.5,241,True,5
560,Stanley Mills,MID,25,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,243,True,2
560,Stanley Mills,MID,25,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,61,False,4
583,Cheikhou Kouyaté,MID,25,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,250,False,3
461,Kurt Zouma,DEF,25,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,250,True,2
320,Luke Mbete-Tabu,DEF,25,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,241,False,2
572,Armstrong Oko-Flex,MID,25,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,250,True,2
397,Taiwo Awoniyi,FWD,25,0,56,0,0.0,0.0,0.0,0,0,0,0,0.0,250,False,3
