element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,clean_sheets,ict_index,fixture,was_home,fixture_difficulty,avg_score_last_3,avg_mins_last_3,goals_last_3,assists_last_3,xG_last_3,xA_last_3,goals_conceded_last_3,avg_xGC_last_3,clean_sheets_last_3
363,Kyle Walker,DEF,8,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,80,False,2,1.3333333333333333,65.0,0.0,0.0,0.09,0.7100000000000001,4.0,1.01,0.0
363,Kyle Walker,DEF,9,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,89,True,2,1.0,39.333333333333336,0.0,0.0,0.0,0.03,2.0,0.8099999999999999,0.0
364,Amad Diallo,MID,2,6,50,89,0.33,0.11,1.5,1,0,1,0,7.6,13,False,3,3.0,60.0,0.0,0.0,0.0,0.13,0.0,0.21,1.0
364,Amad Diallo,MID,3,1,50,21,0.03,0.13,0.42,0,0,0,0,5.1,27,True,5,4.5,74.5,1.0,0.0,0.33,0.24,1.0,0.855,1.0
364,Amad Diallo,MID,4,6,50,90,0.02,0.36,1.12,0,1,0,1,13.6,38,False,2,3.3333333333333335,56.666666666666664,1.0,0.0,0.36,0.37,1.0,0.71,1.0
364,Amad Diallo,MID,5,3,50,75,0.05,0.11,0.87,0,0,0,1,6.0,43,False,2,4.333333333333333,66.66666666666667,1.0,1.0,0.38,0.6,1.0,1.0133333333333334,1.0
364,Amad Diallo,MID,6,1,50,5,0.0,0.02,0.57,0,0,0,0,0.9,57,True,4,3.3333333333333335,62.0,0.0,1.0,0.1,0.6,0.0,0.8033333333333333,2.0
364,Amad Diallo,MID,7,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,62,False,4,3.3333333333333335,56.666666666666664,0.0,1.0,0.07,0.49,0.0,0.8533333333333334,2.0
364,Amad Diallo,MID,8,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,75,True,2,1.3333333333333333,26.666666666666668,0.0,0.0,0.05,0.13,0.0,0.48,1.0
364,Amad Diallo,MID,9,1,50,31,0.04,0.09,2.85,0,0,2,0,4.3,90,False,2,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,0.02,0.0,0.18999999999999997,0.0
365,Antony Matheus dos Santos,MID,2,1,59,1,0.0,0.05,0.6,0,0,1,0,1.5,13,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Antony Matheus dos Santos,MID,3,0,59,0,0.0,0.0,0.0,0,0,0,0,0.0,27,True,5,0.5,0.5,0.0,0.0,0.0,0.05,1.0,0.3,0.0
365,Antony Matheus dos Santos,MID,4,0,58,0,0.0,0.0,0.0,0,0,0,0,0.0,38,False,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.05,1.0,0.19999999999999998,0.0
365,Antony Matheus dos Santos,MID,5,0,58,0,0.0,0.0,0.0,0,0,0,0,0.0,43,False,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.05,1.0,0.19999999999999998,0.0
365,Antony Matheus dos Santos,MID,6,0,58,0,0.0,0.0,0.0,0,0,0,0,0.0,57,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Antony Matheus dos Santos,MID,7,1,58,26,0.15,0.0,0.14,0,0,0,0,1.3,62,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Antony Matheus dos Santos,MID,8,0,58,0,0.0,0.0,0.0,0,0,0,0,0.0,75,True,2,0.3333333333333333,8.666666666666666,0.0,0.0,0.15,0.0,0.0,0.04666666666666667,0.0
365,Antony Matheus dos Santos,MID,9,0,57,0,0.0,0.0,0.0,0,0,0,0,0.0,90,False,2,0.3333333333333333,8.666666666666666,0.0,0.0,0.15,0.0,0.0,0.04666666666666667,0.0
366,Bruno Borges Fernandes,MID,2,2,85,78,0.07,0.73,1.5,0,0,1,0,5.9,13,False,3,3.0,90.0,0.0,0.0,1.19,0.03,0.0,0.44,1.0
366,Bruno Borges Fernandes,MID,3,2,84,90,0.02,0.07,1.73,0,0,3,0,2.4,27,True,5,2.5,84.0,0.0,0.0,1.26,0.76,1.0,0.97,1.0
366,Bruno Borges Fernandes,MID,4,5,84,90,0.22,0.35,1.12,0,1,0,1,6.6,38,False,2,2.3333333333333335,86.0,0.0,0.0,1.28,0.8300000000000001,4.0,1.2233333333333334,1.0
366,Bruno Borges Fernandes,MID,5,3,83,90,0.36,0.14,1.01,0,0,0,1,6.9,43,False,2,3.0,86.0,0.0,1.0,0.31,1.15,4.0,1.45,1.0
366,Bruno Borges Fernandes,MID,6,-2,83,41,0.0,0.02,1.99,0,0,3,0,0.0,57,True,4,3.3333333333333335,90.0,0.0,1.0,0.6,0.56,3.0,1.2866666666666668,2.0
366,Bruno Borges Fernandes,MID,7,3,82,90,0.04,0.02,0.42,0,0,0,1,2.3,62,False,4,2.0,73.66666666666667,0.0,1.0,0.58,0.51,3.0,1.3733333333333333,2.0
366,Bruno Borges Fernandes,MID,8,5,82,90,0.12,0.05,0.86,0,1,1,0,9.4,75,True,2,1.3333333333333333,73.66666666666667,0.0,0.0,0.39999999999999997,0.18000000000000002,3.0,1.14,2.0
366,Bruno Borges Fernandes,MID,9,2,82,90,0.46,0.28,2.98,0,0,2,0,8.1,90,False,2,2.0,73.66666666666667,0.0,1.0,0.16,0.09,4.0,1.09,1.0
367,Altay Bayindir,GK,2,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,13,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Altay Bayindir,GK,3,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,27,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Altay Bayindir,GK,4,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,38,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Altay Bayindir,GK,5,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,43,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Altay Bayindir,GK,6,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,57,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Altay Bayindir,GK,7,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,62,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Altay Bayindir,GK,8,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,75,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Altay Bayindir,GK,9,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,90,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,Carlos Henrique Casimiro,MID,2,2,50,90,0.1,0.02,2.09,0,0,2,0,3.3,13,False,3,3.0,90.0,0.0,0.0,0.16,0.5,0.0,0.44,1.0
368,Carlos Henrique Casimiro,MID,3,1,50,45,0.0,0.0,0.7,0,0,2,0,0.1,27,True,5,2.5,90.0,0.0,0.0,0.26,0.52,2.0,1.265,1.0
368,Carlos Henrique Casimiro,MID,4,1,50,3,0.0,0.05,0.0,0,0,0,0,0.8,38,False,2,2.0,75.0,0.0,0.0,0.26,0.52,4.0,1.0766666666666664,1.0
368,Carlos Henrique Casimiro,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,43,False,2,1.3333333333333333,46.0,0.0,0.0,0.1,0.07,4.0,0.93,0.0
368,Carlos Henrique Casimiro,MID,6,1,49,45,0.17,0.07,2.6,0,0,2,0,5.1,57,True,4,0.6666666666666666,16.0,0.0,0.0,0.0,0.05,2.0,0.2333333333333333,0.0
368,Carlos Henrique Casimiro,MID,7,1,48,5,0.0,0.01,0.09,0,0,0,0,1.3,62,False,4,0.6666666666666666,16.0,0.0,0.0,0.17,0.12000000000000001,2.0,0.8666666666666667,0.0
368,Carlos Henrique Casimiro,MID,8,2,48,87,0.07,0.19,0.73,0,0,1,0,10.1,75,True,2,0.6666666666666666,16.666666666666668,0.0,0.0,0.17,0.08,2.0,0.8966666666666666,0.0
368,Carlos Henrique Casimiro,MID,9,10,48,90,0.4,0.29,2.98,1,0,2,0,15.1,90,False,2,1.3333333333333333,45.666666666666664,0.0,0.0,0.24000000000000002,0.27,3.0,1.14,0.0
369,Diogo Dalot Teixeira,DEF,2,1,50,90,0.02,0.05,2.09,0,0,2,0,4.0,13,False,3,7.0,90.0,0.0,0.0,0.0,0.02,0.0,0.44,1.0
369,Diogo Dalot Teixeira,DEF,3,1,50,90,0.0,0.02,1.73,0,0,3,0,2.1,27,True,5,4.0,90.0,0.0,0.0,0.02,0.07,2.0,1.265,1.0
369,Diogo Dalot Teixeira,DEF,4,11,50,90,0.0,0.48,1.12,0,1,0,1,5.7,38,False,2,3.0,90.0,0.0,0.0,0.02,0.09000000000000001,5.0,1.42,1.0
369,Diogo Dalot Teixeira,DEF,5,9,50,90,0.0,0.23,1.01,0,0,0,1,6.0,43,False,2,4.333333333333333,90.0,0.0,1.0,0.02,0.55,5.0,1.6466666666666665,1.0
369,Diogo Dalot Teixeira,DEF,6,0,50,90,0.0,0.02,4.59,0,0,3,0,1.9,57,True,4,7.0,90.0,0.0,1.0,0.0,0.73,3.0,1.2866666666666668,2.0
369,Diogo Dalot Teixeira,DEF,7,6,51,90,0.0,0.01,0.42,0,0,0,1,3.4,62,False,4,6.666666666666667,90.0,0.0,1.0,0.0,0.7300000000000001,3.0,2.24,2.0
369,Diogo Dalot Teixeira,DEF,8,1,51,90,0.17,0.01,0.86,0,0,1,0,2.9,75,True,2,5.0,90.0,0.0,0.0,0.0,0.26,3.0,2.006666666666667,2.0
369,Diogo Dalot Teixeira,DEF,9,1,51,90,0.38,0.15,2.98,0,0,2,0,6.1,90,False,2,2.3333333333333335,90.0,0.0,0.0,0.17,0.04,4.0,1.956666666666667,1.0
370,Christian Eriksen,MID,2,0,55,0,0.0,0.0,0.0,0,0,0,0,0.0,13,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,Christian Eriksen,MID,3,1,54,4,0.0,0.01,0.42,0,0,0,0,0.4,27,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,Christian Eriksen,MID,4,2,54,72,0.0,0.35,1.12,0,0,0,1,4.4,38,False,2,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.01,0.0,0.13999999999999999,0.0
370,Christian Eriksen,MID,5,3,54,75,0.0,0.35,0.87,0,0,0,1,6.2,43,False,2,1.0,25.333333333333332,0.0,0.0,0.0,0.36,0.0,0.5133333333333333,1.0
370,Christian Eriksen,MID,6,1,54,18,0.0,0.03,1.73,0,0,1,0,3.1,57,True,4,2.0,50.333333333333336,0.0,0.0,0.0,0.71,0.0,0.8033333333333333,2.0
370,Christian Eriksen,MID,7,2,54,90,0.0,0.14,0.42,0,0,0,1,4.0,62,False,4,2.0,55.0,0.0,0.0,0.0,0.73,1.0,1.24,2.0
370,Christian Eriksen,MID,8,2,54,90,0.07,0.08,0.86,0,0,1,0,8.2,75,True,2,2.0,61.0,0.0,0.0,0.0,0.52,1.0,1.0066666666666666,2.0
370,Christian Eriksen,MID,9,2,54,78,0.02,0.1,2.01,0,0,1,0,3.0,90,False,2,1.6666666666666667,66.0,0.0,0.0,0.07,0.25,2.0,1.0033333333333332,1.0
371,Jonny Evans,DEF,2,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,13,False,3,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
371,Jonny Evans,DEF,3,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,27,True,5,0.5,4.5,0.0,0.0,0.0,0.0,0.0,0.03,0.0
371,Jonny Evans,DEF,4,1,44,13,0.0,0.0,0.0,0,0,0,0,0.5,38,False,2,0.3333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
371,Jonny Evans,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,43,False,2,0.3333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Jonny Evans,DEF,6,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,57,True,4,0.3333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Jonny Evans,DEF,7,9,44,90,0.08,0.01,0.42,0,0,0,1,2.4,62,False,4,0.3333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Jonny Evans,DEF,8,1,44,88,0.0,0.01,0.73,0,0,1,0,1.7,75,True,2,3.0,30.0,0.0,0.0,0.08,0.01,0.0,0.13999999999999999,1.0
371,Jonny Evans,DEF,9,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,90,False,2,3.3333333333333335,59.333333333333336,0.0,0.0,0.08,0.02,1.0,0.3833333333333333,1.0
372,Alejandro Garnacho,MID,2,1,65,25,0.71,0.06,0.76,0,0,1,0,3.1,13,False,3,4.0,29.0,0.0,1.0,0.68,0.09,0.0,0.23,0.0
372,Alejandro Garnacho,MID,3,2,64,68,0.0,0.1,1.3,0,0,3,0,2.8,27,True,5,2.5,27.0,0.0,1.0,1.3900000000000001,0.15,1.0,0.495,0.0
372,Alejandro Garnacho,MID,4,6,64,17,0.31,0.04,0.0,1,0,0,0,6.9,38,False,2,2.3333333333333335,40.666666666666664,0.0,1.0,1.3900000000000001,0.25,4.0,0.7633333333333333,0.0
372,Alejandro Garnacho,MID,5,2,64,90,0.47,0.01,1.01,0,0,0,1,4.4,43,False,2,3.0,36.666666666666664,1.0,0.0,1.02,0.2,4.0,0.6866666666666666,0.0
372,Alejandro Garnacho,MID,6,2,63,90,0.14,0.07,4.59,0,0,3,0,4.5,57,True,4,3.3333333333333335,58.333333333333336,1.0,0.0,0.78,0.15,3.0,0.77,1.0
372,Alejandro Garnacho,MID,7,3,63,90,0.07,0.01,0.42,0,0,0,1,4.2,62,False,4,3.3333333333333335,65.66666666666667,1.0,0.0,0.9199999999999999,0.12000000000000001,3.0,1.8666666666666665,1.0
372,Alejandro Garnacho,MID,8,10,62,90,0.39,0.04,0.73,1,0,1,0,18.4,75,True,2,2.3333333333333335,90.0,0.0,0.0,0.6799999999999999,0.09000000000000001,3.0,2.0066666666666664,2.0
372,Alejandro Garnacho,MID,9,2,62,90,0.23,0.05,2.98,0,0,2,0,4.2,90,False,2,5.0,90.0,1.0,0.0,0.6000000000000001,0.12000000000000001,4.0,1.9133333333333333,1.0
373,Hannibal Mejbri,MID,2,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,13,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Hannibal Mejbri,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,27,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Hannibal Mejbri,MID,4,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,38,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Hannibal Mejbri,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,43,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Hannibal Mejbri,MID,6,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,57,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Hannibal Mejbri,MID,7,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,62,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Hannibal Mejbri,MID,8,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,75,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Hannibal Mejbri,MID,9,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,90,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Tom Heaton,GK,2,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,13,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Tom Heaton,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,27,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Tom Heaton,GK,4,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,38,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Tom Heaton,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,43,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Tom Heaton,GK,6,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,57,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Tom Heaton,GK,7,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,62,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Tom Heaton,GK,8,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,75,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Tom Heaton,GK,9,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,90,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,Rasmus Højlund,FWD,2,0,70,0,0.0,0.0,0.0,0,0,0,0,0.0,13,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,Rasmus Højlund,FWD,3,0,69,0,0.0,0.0,0.0,0,0,0,0,0.0,27,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,Rasmus Højlund,FWD,4,0,69,0,0.0,0.0,0.0,0,0,0,0,0.0,38,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,Rasmus Højlund,FWD,5,1,69,14,0.0,0.01,0.14,0,0,0,0,0.5,43,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,Rasmus Højlund,FWD,6,1,69,17,0.0,0.01,1.73,0,0,1,0,0.0,57,True,4,0.3333333333333333,4.666666666666667,0.0,0.0,0.0,0.01,0.0,0.04666666666666667,0.0
375,Rasmus Højlund,FWD,7,2,69,63,0.0,0.0,0.28,0,0,0,1,0.1,62,False,4,0.6666666666666666,10.333333333333334,0.0,0.0,0.0,0.02,1.0,0.6233333333333334,0.0
375,Rasmus Højlund,FWD,8,8,69,73,0.42,0.01,0.7,1,0,1,0,7.7,75,True,2,1.3333333333333333,31.333333333333332,0.0,0.0,0.0,0.02,1.0,0.7166666666666668,1.0
375,Rasmus Højlund,FWD,9,2,69,90,0.44,0.02,2.98,0,0,2,0,5.5,90,False,2,3.6666666666666665,51.0,1.0,0.0,0.42,0.02,2.0,0.9033333333333333,1.0
376,Victor Lindelöf,DEF,2,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,13,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Victor Lindelöf,DEF,3,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,27,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Victor Lindelöf,DEF,4,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,38,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Victor Lindelöf,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,43,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Victor Lindelöf,DEF,6,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,57,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Victor Lindelöf,DEF,7,0,43,45,0.0,0.01,0.26,0,0,0,0,1.5,62,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Victor Lindelöf,DEF,8,1,43,1,0.0,0.0,0.13,0,0,0,0,0.0,75,True,2,0.0,15.0,0.0,0.0,0.0,0.01,0.0,0.08666666666666667,0.0
376,Victor Lindelöf,DEF,9,1,43,6,0.0,0.01,0.97,0,0,1,0,0.7,90,False,2,0.3333333333333333,15.333333333333334,0.0,0.0,0.0,0.01,0.0,0.13,0.0
377,Harry Maguire,DEF,2,2,50,78,0.04,0.0,1.5,0,0,1,0,3.1,13,False,3,5.0,80.0,0.0,0.0,0.0,0.01,0.0,0.38,1.0
377,Harry Maguire,DEF,3,1,50,21,0.0,0.0,0.42,0,0,0,0,1.0,27,True,5,3.5,79.0,0.0,0.0,0.04,0.01,1.0,0.94,1.0
377,Harry Maguire,DEF,4,0,50,16,0.0,0.01,0.0,0,0,0,0,0.3,38,False,2,2.6666666666666665,59.666666666666664,0.0,0.0,0.04,0.01,1.0,0.7666666666666666,1.0
377,Harry Maguire,DEF,5,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,43,False,2,1.0,38.333333333333336,0.0,0.0,0.04,0.01,1.0,0.64,0.0
377,Harry Maguire,DEF,6,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,57,True,4,0.3333333333333333,12.333333333333334,0.0,0.0,0.0,0.01,0.0,0.13999999999999999,0.0
377,Harry Maguire,DEF,7,0,49,45,0.0,0.0,0.15,0,0,0,0,0.2,62,False,4,0.0,5.333333333333333,0.0,0.0,0.0,0.01,0.0,0.0,0.0
377,Harry Maguire,DEF,8,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,75,True,2,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.0
377,Harry Maguire,DEF,9,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,90,False,2,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.0
378,Kobbie Mainoo,MID,2,1,55,90,0.0,0.01,2.09,0,0,2,0,2.0,13,False,3,3.0,83.0,0.0,0.0,0.03,0.01,0.0,0.38,1.0
378,Kobbie Mainoo,MID,3,1,55,90,0.0,0.04,1.73,0,0,3,0,0.6,27,True,5,2.0,86.5,0.0,0.0,0.03,0.02,2.0,1.2349999999999999,1.0
378,Kobbie Mainoo,MID,4,2,54,90,0.05,0.13,1.12,0,0,0,1,3.6,38,False,2,1.6666666666666667,87.66666666666667,0.0,0.0,0.03,0.06,5.0,1.3999999999999997,1.0
378,Kobbie Mainoo,MID,5,3,54,90,0.04,0.14,1.01,0,0,0,1,1.6,43,False,2,1.3333333333333333,90.0,0.0,0.0,0.05,0.18,5.0,1.6466666666666665,1.0
378,Kobbie Mainoo,MID,6,1,53,44,0.0,0.1,1.99,0,0,1,0,3.2,57,True,4,2.0,90.0,0.0,0.0,0.09,0.31,3.0,1.2866666666666668,2.0
378,Kobbie Mainoo,MID,7,2,53,84,0.01,0.02,0.33,0,0,0,1,2.9,62,False,4,2.0,74.66666666666667,0.0,0.0,0.09,0.37,1.0,1.3733333333333333,2.0
378,Kobbie Mainoo,MID,8,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,75,True,2,2.0,72.66666666666667,0.0,0.0,0.05,0.26,1.0,1.11,2.0
378,Kobbie Mainoo,MID,9,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,90,False,2,1.0,42.666666666666664,0.0,0.0,0.01,0.12000000000000001,1.0,0.7733333333333334,1.0
379,Tyrell Malacia,DEF,2,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,13,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,Tyrell Malacia,DEF,3,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,27,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,Tyrell Malacia,DEF,4,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,38,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,Tyrell Malacia,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,43,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,Tyrell Malacia,DEF,6,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,57,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,Tyrell Malacia,DEF,7,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,62,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,Tyrell Malacia,DEF,8,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,75,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,Tyrell Malacia,DEF,9,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,90,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,Lisandro Martínez,DEF,2,1,45,90,0.0,0.19,2.09,0,0,2,0,1.5,13,False,3,7.0,90.0,0.0,0.0,0.0,0.02,0.0,0.44,1.0
380,Lisandro Martínez,DEF,3,0,45,90,0.34,0.01,1.73,0,0,3,0,1.5,27,True,5,4.0,90.0,0.0,0.0,0.0,0.21,2.0,1.265,1.0
380,Lisandro Martínez,DEF,4,6,45,76,0.0,0.0,1.12,0,0,0,1,1.8,38,False,2,2.6666666666666665,90.0,0.0,0.0,0.34,0.22,5.0,1.42,1.0
380,Lisandro Martínez,DEF,5,5,45,90,0.21,0.01,1.01,0,0,0,1,5.4,43,False,2,2.3333333333333335,85.33333333333333,0.0,0.0,0.34,0.2,5.0,1.6466666666666665,1.0
380,Lisandro Martínez,DEF,6,0,45,90,0.24,0.03,4.59,0,0,3,0,5.5,57,True,4,3.6666666666666665,85.33333333333333,0.0,0.0,0.55,0.02,3.0,1.2866666666666668,2.0
380,Lisandro Martínez,DEF,7,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,62,False,4,3.6666666666666665,85.33333333333333,0.0,0.0,0.44999999999999996,0.04,3.0,2.24,2.0
380,Lisandro Martínez,DEF,8,2,45,90,0.02,0.02,0.86,0,0,1,0,5.0,75,True,2,1.6666666666666667,60.0,0.0,0.0,0.44999999999999996,0.04,3.0,1.866666666666667,1.0
380,Lisandro Martínez,DEF,9,1,45,90,0.0,0.01,2.98,0,0,2,0,2.2,90,False,2,0.6666666666666666,60.0,0.0,0.0,0.26,0.05,4.0,1.816666666666667,0.0
381,Scott McTominay,MID,2,1,50,11,0.07,0.0,0.6,0,0,1,0,0.8,13,False,3,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
381,Scott McTominay,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,27,True,5,1.0,8.5,0.0,0.0,0.07,0.0,1.0,0.32999999999999996,0.0
381,Scott McTominay,MID,4,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,38,False,2,0.6666666666666666,5.666666666666667,0.0,0.0,0.07,0.0,1.0,0.22,0.0
381,Scott McTominay,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,43,False,2,0.3333333333333333,3.6666666666666665,0.0,0.0,0.07,0.0,1.0,0.20000000000000004,0.0
381,Scott McTominay,MID,6,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,57,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Scott McTominay,MID,7,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,62,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Scott McTominay,MID,8,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,75,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
