player_id,full_name,position,GW,gameweek_points,value,avg_score_last_1,avg_score_last_3,ict_last_1,ict_last_3,avg_mins_last_1,avg_mins_last_3,xG_last_1,xG_last_3,xA_last_1,xA_last_3,clean_sheets_last_1,clean_sheets_last_3,fixture_difficulty
11,Eddie Nketiah,FWD,7,1,59,2.0,2.0,1.4,10.4,72.0,75.66666666666667,0.09,0.5800000000000001,0.01,0.25,0.0,1.0,5
11,Eddie Nketiah,FWD,8,2,59,1.0,1.6666666666666667,1.4,4.699999999999999,90.0,75.66666666666667,0.07,0.31,0.01,0.03,0.0,1.0,2
11,Eddie Nketiah,FWD,9,1,59,2.0,1.6666666666666667,10.5,13.3,65.0,75.66666666666667,0.25,0.41,0.06,0.0799999999999999,0.0,0.0,4
11,Eddie Nketiah,FWD,10,2,59,1.0,1.3333333333333333,0.9,12.8,23.0,59.333333333333336,0.0,0.32,0.01,0.08,0.0,0.0,2
12,Ethan Nwaneri,MID,3,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
12,Ethan Nwaneri,MID,4,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
12,Ethan Nwaneri,MID,5,0,45,1.0,0.3333333333333333,0.9,0.9,4.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5
12,Ethan Nwaneri,MID,6,1,45,0.0,0.3333333333333333,0.0,0.9,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2
12,Ethan Nwaneri,MID,7,0,45,1.0,0.6666666666666666,3.2,4.1000000000000005,5.0,3.0,0.02,0.02,0.16,0.16,0.0,0.0,2
12,Ethan Nwaneri,MID,8,1,45,0.0,0.3333333333333333,0.0,3.2,0.0,1.6666666666666667,0.0,0.02,0.0,0.16,0.0,0.0,3
12,Ethan Nwaneri,MID,9,1,45,1.0,0.6666666666666666,0.1,3.3000000000000003,9.0,4.666666666666667,0.0,0.02,0.0,0.16,0.0,0.0,5
12,Ethan Nwaneri,MID,10,1,45,1.0,0.6666666666666666,0.4,0.5,5.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4
13,Martin Ødegaard,MID,3,2,84,2.0,2.5,6.4,11.8,90.0,90.0,0.26,0.28,0.6,0.6599999999999999,1.0,2.0,2
13,Martin Ødegaard,MID,4,0,83,2.0,2.3333333333333335,5.2,17.0,73.0,84.33333333333333,0.18,0.46,0.08,0.74,0.0,2.0,4
13,Martin Ødegaard,MID,5,0,83,0.0,1.3333333333333333,0.0,11.6,0.0,54.333333333333336,0.0,0.44,0.0,0.6799999999999999,0.0,1.0,5
