element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,clean_sheets,ict_index,fixture,was_home,fixture_difficulty,avg_score_last_3,avg_mins_last_3,goals_last_3,assists_last_3,xG_last_3,xA_last_3,ict_last_3,goals_conceded_last_3,avg_xGC_last_3,clean_sheets_last_3,avg_score_last_1,avg_mins_last_1,goals_last_1,assists_last_1,xG_last_1,xA_last_1,ict_last_1,goals_conceded_last_1,avg_xGC_last_1,clean_sheets_last_1
281,Jack Taylor,MID,6,1,49,21,0.03,0.03,0.15,0,0,0,0,1.1,56,True,3,0.0,9.666666666666666,0.0,0.0,0.0,0.0,0.7,0.0,0.13,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.7,0.0,0.39,0.0
281,Jack Taylor,MID,7,1,49,16,0.04,0.0,0.17,0,0,0,0,0.1,70,False,2,0.3333333333333333,16.666666666666668,0.0,0.0,0.03,0.03,1.8,0.0,0.18000000000000002,0.0,1.0,21.0,0.0,0.0,0.03,0.03,1.1,0.0,0.15,0.0
281,Jack Taylor,MID,8,0,48,19,0.22,0.06,0.56,0,0,0,0,1.4,73,True,2,0.6666666666666666,22.0,0.0,0.0,0.07,0.03,1.9000000000000001,0.0,0.23666666666666666,0.0,1.0,16.0,0.0,0.0,0.04,0.0,0.1,0.0,0.17,0.0
281,Jack Taylor,MID,9,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,83,False,3,0.6666666666666666,18.666666666666668,0.0,0.0,0.29000000000000004,0.09,2.6,0.0,0.29333333333333333,0.0,0.0,19.0,0.0,0.0,0.22,0.06,1.4,0.0,0.56,0.0
281,Jack Taylor,MID,10,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,93,True,2,0.3333333333333333,11.666666666666666,0.0,0.0,0.26,0.06,1.5,0.0,0.24333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Axel Tuanzebe,DEF,3,2,40,90,0.0,0.02,0.95,0,0,1,0,4.1,25,True,2,0.5,80.5,0.0,0.0,0.07,0.0,3.0999999999999996,6.0,2.705,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1.9,4.0,3.34,0.0
282,Axel Tuanzebe,DEF,4,6,40,90,0.0,0.0,1.66,0,0,0,1,4.3,33,False,3,1.0,83.66666666666667,0.0,0.0,0.07,0.02,7.199999999999999,7.0,2.1199999999999997,0.0,2.0,90.0,0.0,0.0,0.0,0.02,4.1,1.0,0.95,0.0
282,Axel Tuanzebe,DEF,5,2,40,81,0.0,0.02,2.38,0,0,1,0,3.2,48,False,2,2.6666666666666665,89.33333333333333,0.0,0.0,0.0,0.02,10.299999999999999,5.0,1.9833333333333332,1.0,6.0,90.0,0.0,0.0,0.0,0.0,4.3,0.0,1.66,1.0
282,Axel Tuanzebe,DEF,6,0,40,90,0.11,0.0,0.82,0,0,2,0,1.7,56,True,3,3.3333333333333335,87.0,0.0,0.0,0.0,0.04,11.599999999999998,2.0,1.6633333333333333,1.0,2.0,81.0,0.0,0.0,0.0,0.02,3.2,1.0,2.38,0.0
282,Axel Tuanzebe,DEF,7,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,70,False,2,2.6666666666666665,87.0,0.0,0.0,0.11,0.02,9.2,3.0,1.6199999999999999,1.0,0.0,90.0,0.0,0.0,0.11,0.0,1.7,2.0,0.82,0.0
282,Axel Tuanzebe,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,73,True,2,0.6666666666666666,57.0,0.0,0.0,0.11,0.02,4.9,3.0,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Axel Tuanzebe,DEF,9,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,83,False,3,0.0,30.0,0.0,0.0,0.11,0.0,1.7,2.0,0.2733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Axel Tuanzebe,DEF,10,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,93,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Christian Walton,GK,3,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,25,True,2,1.0,45.0,0.0,0.0,0.0,0.0,2.8,2.0,1.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Christian Walton,GK,4,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,33,False,3,0.6666666666666666,30.0,0.0,0.0,0.0,0.0,2.8,2.0,0.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Christian Walton,GK,5,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,48,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Christian Walton,GK,6,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,56,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Christian Walton,GK,7,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,70,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Christian Walton,GK,8,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,73,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Christian Walton,GK,9,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,83,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Christian Walton,GK,10,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,93,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Luke Woolfenden,DEF,3,2,40,90,0.03,0.0,0.95,0,0,1,0,2.4,25,True,2,0.0,90.0,0.0,0.0,0.0,0.0,4.2,6.0,2.995,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.2,4.0,3.34,0.0
284,Luke Woolfenden,DEF,4,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,33,False,3,0.6666666666666666,90.0,0.0,0.0,0.03,0.0,6.6,7.0,2.313333333333333,0.0,2.0,90.0,0.0,0.0,0.03,0.0,2.4,1.0,0.95,0.0
284,Luke Woolfenden,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,48,False,2,0.6666666666666666,60.0,0.0,0.0,0.03,0.0,3.5999999999999996,5.0,1.4299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Luke Woolfenden,DEF,6,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,56,True,3,0.6666666666666666,30.0,0.0,0.0,0.03,0.0,2.3999999999999995,1.0,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Luke Woolfenden,DEF,7,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,70,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Luke Woolfenden,DEF,8,1,40,90,0.0,0.01,1.74,0,0,2,0,1.6,73,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Luke Woolfenden,DEF,9,1,40,17,0.0,0.0,0.76,0,0,1,0,0.0,83,False,3,0.3333333333333333,30.0,0.0,0.0,0.0,0.01,1.6,2.0,0.58,0.0,1.0,90.0,0.0,0.0,0.0,0.01,1.6,2.0,1.74,0.0
284,Luke Woolfenden,DEF,10,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,93,True,2,0.6666666666666666,35.666666666666664,0.0,0.0,0.0,0.01,1.6,3.0,0.8333333333333334,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.76,0.0
285,Boubakary Soumaré,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,26,True,3,0.5,5.5,0.0,0.0,0.0,0.0,0.1,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Boubakary Soumaré,MID,4,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,34,False,2,0.3333333333333333,3.6666666666666665,0.0,0.0,0.0,0.0,0.1,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Boubakary Soumaré,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,45,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Boubakary Soumaré,MID,6,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,51,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Boubakary Soumaré,MID,7,0,45,2,0.0,0.0,0.5,0,0,0,0,0.0,68,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Boubakary Soumaré,MID,8,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,78,False,2,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
285,Boubakary Soumaré,MID,9,0,44,16,0.0,0.02,0.19,0,0,0,0,0.2,88,True,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Boubakary Soumaré,MID,10,1,44,19,0.05,0.24,0.0,0,0,0,0,0.7,93,False,2,0.0,6.0,0.0,0.0,0.0,0.02,0.2,0.0,0.22999999999999998,0.0,0.0,16.0,0.0,0.0,0.0,0.02,0.2,0.0,0.19,0.0
286,Tom Cannon,FWD,3,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,26,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Tom Cannon,FWD,4,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,34,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Tom Cannon,FWD,5,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,45,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Tom Cannon,FWD,6,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,51,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Tom Cannon,FWD,7,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,68,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Tom Cannon,FWD,8,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,78,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Tom Cannon,FWD,9,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,88,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Tom Cannon,FWD,10,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,93,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Hamza Choudhury,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,26,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Hamza Choudhury,MID,4,1,45,14,0.0,0.0,1.03,0,0,1,0,0.3,34,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Hamza Choudhury,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,45,True,2,0.3333333333333333,4.666666666666667,0.0,0.0,0.0,0.0,0.3,1.0,0.3433333333333333,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.3,1.0,1.03,0.0
287,Hamza Choudhury,MID,6,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,51,False,5,0.3333333333333333,4.666666666666667,0.0,0.0,0.0,0.0,0.3,1.0,0.3433333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Hamza Choudhury,MID,7,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,68,True,2,0.3333333333333333,4.666666666666667,0.0,0.0,0.0,0.0,0.3,1.0,0.3433333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Hamza Choudhury,MID,8,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,78,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Hamza Choudhury,MID,9,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,88,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Hamza Choudhury,MID,10,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,93,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Conor Coady,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,26,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Conor Coady,DEF,4,0,40,7,0.0,0.0,0.99,0,0,1,0,0.2,34,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Conor Coady,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,45,True,2,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.2,1.0,0.33,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.2,1.0,0.99,0.0
288,Conor Coady,DEF,6,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,51,False,5,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.2,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Conor Coady,DEF,7,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,68,True,2,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.2,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Conor Coady,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,78,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Conor Coady,DEF,9,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,88,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Conor Coady,DEF,10,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,93,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Patson Daka,FWD,3,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,26,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Patson Daka,FWD,4,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,34,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Patson Daka,FWD,5,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,45,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Patson Daka,FWD,6,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,51,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Patson Daka,FWD,7,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,68,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Patson Daka,FWD,8,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,78,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Patson Daka,FWD,9,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,88,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Patson Daka,FWD,10,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,93,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Bobby De Cordova-Reid,MID,3,1,55,1,0.0,0.0,0.01,0,0,0,0,0.0,26,True,3,2.0,73.5,0.0,0.0,0.08,0.04,2.3,2.0,1.3,0.0,2.0,62.0,0.0,0.0,0.02,0.03,1.2,1.0,1.56,0.0
290,Bobby De Cordova-Reid,MID,4,0,54,0,0.0,0.0,0.0,0,0,0,0,0.0,34,False,2,1.6666666666666667,49.333333333333336,0.0,0.0,0.08,0.04,2.3,2.0,0.87,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
290,Bobby De Cordova-Reid,MID,5,0,54,0,0.0,0.0,0.0,0,0,0,0,0.0,45,True,2,1.0,21.0,0.0,0.0,0.02,0.03,1.2,1.0,0.5233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Bobby De Cordova-Reid,MID,6,1,53,1,0.0,0.0,0.92,0,0,2,0,0.0,51,False,5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Bobby De Cordova-Reid,MID,7,1,53,8,0.0,0.0,0.5,0,0,0,0,0.0,68,True,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.3066666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.92,0.0
290,Bobby De Cordova-Reid,MID,8,1,52,2,0.02,0.02,0.02,0,0,0,0,2.0,78,False,2,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.47333333333333333,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
290,Bobby De Cordova-Reid,MID,9,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,88,True,3,1.0,3.6666666666666665,0.0,0.0,0.02,0.02,2.0,2.0,0.48,0.0,1.0,2.0,0.0,0.0,0.02,0.02,2.0,0.0,0.02,0.0
290,Bobby De Cordova-Reid,MID,10,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,93,False,2,0.6666666666666666,3.3333333333333335,0.0,0.0,0.02,0.02,2.0,0.0,0.17333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Wout Faes,DEF,3,1,41,90,0.0,0.01,1.55,0,0,2,0,1.9,26,True,3,4.0,90.0,1.0,0.0,0.33,0.0,12.1,3.0,1.505,0.0,7.0,90.0,1.0,0.0,0.33,0.0,10.5,2.0,1.78,0.0
291,Wout Faes,DEF,4,1,41,90,0.0,0.0,2.55,0,0,2,0,3.8,34,False,2,3.0,90.0,1.0,0.0,0.33,0.01,14.0,5.0,1.5200000000000002,0.0,1.0,90.0,0.0,0.0,0.0,0.01,1.9,2.0,1.55,0.0
291,Wout Faes,DEF,5,2,41,90,0.06,0.06,1.1,0,0,1,0,3.3,45,True,2,3.0,90.0,1.0,0.0,0.33,0.01,16.2,6.0,1.96,0.0,1.0,90.0,0.0,0.0,0.0,0.0,3.8,2.0,2.55,0.0
291,Wout Faes,DEF,6,0,41,90,0.0,0.0,4.6,0,0,4,0,2.2,51,False,5,1.3333333333333333,90.0,0.0,0.0,0.06,0.06999999999999999,9.0,5.0,1.7333333333333332,0.0,2.0,90.0,0.0,0.0,0.06,0.06,3.3,1.0,1.1,0.0
291,Wout Faes,DEF,7,6,41,90,0.0,0.0,2.16,0,0,0,1,4.5,68,True,2,1.0,90.0,0.0,0.0,0.06,0.06,9.299999999999999,7.0,2.75,0.0,0.0,90.0,0.0,0.0,0.0,0.0,2.2,4.0,4.6,0.0
291,Wout Faes,DEF,8,1,42,90,0.44,0.03,2.15,0,0,2,0,3.3,78,False,2,2.6666666666666665,90.0,0.0,0.0,0.06,0.06,10.0,5.0,2.6199999999999997,1.0,6.0,90.0,0.0,0.0,0.0,0.0,4.5,0.0,2.16,1.0
291,Wout Faes,DEF,9,1,42,90,0.0,0.04,1.73,0,0,3,0,1.4,88,True,3,2.3333333333333335,90.0,0.0,0.0,0.44,0.03,10.0,6.0,2.97,1.0,1.0,90.0,0.0,0.0,0.44,0.03,3.3,2.0,2.15,0.0
291,Wout Faes,DEF,10,2,42,90,0.11,0.01,1.0,0,0,1,0,3.0,93,False,2,2.6666666666666665,90.0,0.0,0.0,0.44,0.07,9.2,5.0,2.013333333333333,1.0,1.0,90.0,0.0,0.0,0.0,0.04,1.4,3.0,1.73,0.0
292,Michael Golding,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,26,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Michael Golding,MID,4,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,34,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Michael Golding,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,45,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Michael Golding,MID,6,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,51,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Michael Golding,MID,7,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,68,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Michael Golding,MID,8,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,78,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Michael Golding,MID,9,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,88,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Michael Golding,MID,10,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,93,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Mads Hermansen,GK,3,2,45,90,0.0,0.0,1.55,0,0,2,0,2.8,26,True,3,2.5,90.0,0.0,0.0,0.0,0.0,7.9,3.0,1.505,0.0,2.0,90.0,0.0,0.0,0.0,0.0,3.7,2.0,1.78,0.0
293,Mads Hermansen,GK,4,1,45,90,0.0,0.0,2.55,0,0,2,0,2.3,34,False,2,2.3333333333333335,90.0,0.0,0.0,0.0,0.0,10.7,5.0,1.5200000000000002,0.0,2.0,90.0,0.0,0.0,0.0,0.0,2.8,2.0,1.55,0.0
293,Mads Hermansen,GK,5,3,45,90,0.0,0.0,1.1,0,0,1,0,3.6,45,True,2,1.6666666666666667,90.0,0.0,0.0,0.0,0.0,8.8,6.0,1.96,0.0,1.0,90.0,0.0,0.0,0.0,0.0,2.3,2.0,2.55,0.0
293,Mads Hermansen,GK,6,4,45,90,0.0,0.0,4.6,0,0,4,0,9.0,51,False,5,2.0,90.0,0.0,0.0,0.0,0.0,8.7,5.0,1.7333333333333332,0.0,3.0,90.0,0.0,0.0,0.0,0.0,3.6,1.0,1.1,0.0
293,Mads Hermansen,GK,7,6,45,90,0.0,0.0,2.16,0,0,0,1,1.7,68,True,2,2.6666666666666665,90.0,0.0,0.0,0.0,0.0,14.899999999999999,7.0,2.75,0.0,4.0,90.0,0.0,0.0,0.0,0.0,9.0,4.0,4.6,0.0
293,Mads Hermansen,GK,8,3,45,90,0.0,0.0,2.15,0,0,2,0,4.7,78,False,2,4.333333333333333,90.0,0.0,0.0,0.0,0.0,14.299999999999997,5.0,2.6199999999999997,1.0,6.0,90.0,0.0,0.0,0.0,0.0,1.7,0.0,2.16,1.0
293,Mads Hermansen,GK,9,1,45,90,0.0,0.0,1.73,0,0,3,0,1.9,88,True,3,4.333333333333333,90.0,0.0,0.0,0.0,0.0,15.399999999999999,6.0,2.97,1.0,3.0,90.0,0.0,0.0,0.0,0.0,4.7,2.0,2.15,0.0
