element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,clean_sheets,ict_index,fixture,was_home,fixture_difficulty
374,Brandon Williams,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,258,True,2
427,Fabian Schär,DEF,26,0,54,90,0.0,0.0,2.4,0,0,4,0,2.5,251,False,5
453,Orel Mangala,MID,26,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
800,Noha Lemina,MID,26,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
381,Frederico Rodrigues de Paula Santos,MID,26,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,258,True,2
818,Joe Gauci,GK,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,252,True,2
284,Marek Rodák,GK,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
92,Shandon Baptiste,MID,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,259,False,3
136,Michał Karbownik,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,254,True,2
597,André Onana,GK,26,2,48,90,0.0,0.0,1.11,0,0,2,0,2.1,258,True,2
343,Julián Álvarez,FWD,26,1,67,15,0.0,0.02,0.21,0,0,0,0,0.9,253,False,2
527,Maxwel Cornet,MID,26,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,259,True,2
274,Terence Kongolo,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
269,Ivan Neves Abreu Cavaleiro,MID,26,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
75,Chris Mepham,DEF,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,253,True,5
125,Facundo Buonanotte,MID,26,3,47,72,0.0,0.19,0.08,0,0,0,1,8.2,254,True,2
158,Samuel Bastien,MID,26,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,256,False,2
481,John Fleck,MID,26,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,260,False,2
279,Rodrigo Muniz Carvalho,FWD,26,2,44,90,0.35,0.02,1.67,0,0,1,0,6.4,258,False,4
172,Arijanet Muric,GK,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,256,False,2
165,Josh Cullen,MID,26,1,50,53,0.05,0.01,2.07,0,0,3,0,2.1,256,False,2
116,Thomas Strakosha,GK,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,259,False,3
4,Fábio Ferreira Vieira,MID,26,0,54,0,0.0,0.0,0.0,0,0,0,0,0.0,251,True,3
745,Michael Ndiweni,FWD,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,251,False,5
223,Cheick Doucouré,MID,26,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,256,True,2
555,Joe Hodge,MID,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
632,Omari Forson,MID,26,1,44,52,0.03,0.01,0.56,0,0,0,0,1.8,258,True,2
551,Craig Dawson,DEF,26,7,45,90,0.0,0.0,0.58,0,0,0,1,4.3,260,True,2
573,Toti António Gomes,DEF,26,5,44,90,0.14,0.01,0.58,0,0,0,1,4.1,260,True,2
522,Nayef Aguerd,DEF,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,259,True,2
377,Diogo Dalot Teixeira,DEF,26,1,52,90,0.06,0.03,1.11,0,0,2,0,2.6,258,True,2
261,Amadou Onana,MID,26,0,47,41,0.0,0.0,0.69,0,0,1,0,0.9,254,False,3
645,Youssef Ramalho Chermiti,FWD,26,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,254,False,3
19,Bukayo Saka,MID,26,10,91,75,0.15,0.71,0.09,1,0,0,1,12.2,251,True,3
109,Ben Mee,DEF,26,1,48,60,0.0,0.0,1.13,0,0,2,0,0.6,259,False,3
469,Joe Worrall,DEF,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
41,Diego Carlos Santos Silva,DEF,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,252,True,2
66,Lewis Cook,MID,26,1,50,90,0.01,0.01,1.64,0,0,1,0,1.0,253,True,5
547,Bendegúz Bolla,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
248,Dele Alli,MID,26,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,254,False,3
595,Milos Kerkez,DEF,26,2,44,87,0.12,0.01,1.64,0,0,1,0,5.3,253,True,5
45,Kortney Hause,DEF,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,252,True,2
229,Will Hughes,MID,26,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,256,True,2
415,Alexander Isak,FWD,26,2,75,63,0.04,0.01,2.03,0,0,2,0,0.8,251,False,5
658,John-Kymani Gordon,FWD,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,256,True,2
451,Cheikhou Kouyaté,MID,26,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
2,Cédric Alves Soares,DEF,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,251,True,3
418,Garang Kuol,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,251,False,5
666,Tom Davies,MID,26,1,50,8,0.0,0.0,0.04,0,0,0,0,0.3,260,False,2
656,Antwoine Hackford,FWD,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,260,False,2
735,Charles Sagoe,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,251,True,3
112,Ethan Pinnock,DEF,26,0,46,0,0.0,0.0,0.0,0,0,0,0,0.0,259,False,3
651,Jay Stansfield,FWD,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
808,Matz Sels,GK,26,0,45,90,0.0,0.0,3.57,0,0,4,0,1.9,252,False,4
470,Ryan Yates,MID,26,1,48,17,0.38,0.0,0.44,0,0,0,0,1.5,252,False,4
672,Nicolò Zaniolo,MID,26,1,54,9,0.0,0.04,0.0,0,0,0,0,1.8,252,True,2
111,Frank Onyeka,MID,26,2,49,72,0.1,0.01,1.46,0,0,4,0,5.7,259,False,3
219,Naouirou Ahamada,MID,26,1,43,24,0.03,0.0,0.05,0,0,0,0,2.2,256,True,2
63,Philip Billing,MID,26,0,51,0,0.0,0.0,0.0,0,0,0,0,0.0,253,True,5
228,Marc Guéhi,DEF,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,256,True,2
247,Seamus Coleman,DEF,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,254,False,3
652,Matthew Dibley-Dias,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
360,James McAtee,MID,26,2,44,90,0.2,0.05,1.24,0,0,1,0,5.7,260,False,2
733,Valintino Adedokun,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,259,False,3
355,Erling Haaland,FWD,26,5,144,74,0.43,0.02,0.72,0,1,0,1,6.4,253,False,2
163,Jack Cork,MID,26,1,48,1,0.0,0.0,0.0,0,0,0,0,0.2,256,False,2
390,Anthony Martial,FWD,26,0,64,0,0.0,0.0,0.0,0,0,0,0,0.0,258,True,2
154,Danny Welbeck,FWD,26,2,57,60,0.4,0.03,0.05,0,0,0,1,2.9,254,True,2
287,Carlos Vinícius Alves Morais,FWD,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
604,Olu Aina,DEF,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
365,Rodrigo Hernandez,MID,26,3,56,90,0.06,0.05,0.93,0,0,0,1,4.3,253,False,2
792,Daniel Muñoz,DEF,26,7,45,90,0.29,0.04,0.1,0,0,0,1,4.9,256,True,2
386,Victor Lindelöf,DEF,26,1,45,90,0.08,0.08,1.11,0,0,2,0,6.5,258,True,2
349,Kevin De Bruyne,MID,26,0,108,6,0.0,0.01,0.21,0,0,0,0,0.4,253,False,2
636,George Shelvey,GK,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
124,Yasin Ayari,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,254,True,2
635,Lewis Miley,MID,26,2,45,90,0.0,0.01,2.4,0,0,4,0,1.6,251,False,5
462,Gustavo Henrique Furtado Scarpa,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
104,Aaron Hickey,DEF,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,259,False,3
94,Mads Bidstrup,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,259,False,3
140,Solly March,MID,26,0,61,0,0.0,0.0,0.0,0,0,0,0,0.0,254,True,2
200,David Datro Fofana,FWD,26,2,50,90,0.05,0.01,2.39,0,0,3,0,0.7,256,False,2
540,Declan Rice,MID,26,6,54,90,0.13,0.51,0.16,0,1,1,0,11.0,251,True,3
748,Joe Hugill,FWD,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,258,True,2
137,Kacper Kozłowski,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,254,True,2
81,Joe Rothwell,MID,26,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,253,True,5
638,Vini de Souza Costa,MID,26,2,50,81,0.0,0.1,1.2,0,0,1,0,3.8,260,False,2
475,Sander Berge,MID,26,2,47,90,0.0,0.02,2.39,0,0,3,0,3.1,256,False,2
654,Louie Marsh,FWD,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,260,False,2
766,Willy Kambwala,DEF,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,258,True,2
485,Oliver McBurnie,FWD,26,1,54,8,0.09,0.0,0.04,0,0,0,0,0.8,260,False,2
106,Mathias Jensen,MID,26,2,54,76,0.02,0.02,1.49,0,0,4,0,1.7,259,False,3
68,Ryan Fredericks,DEF,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,253,True,5
563,Max Kilman,DEF,26,6,45,90,0.0,0.02,0.58,0,0,0,1,2.5,260,True,2
342,Nathan Aké,DEF,26,6,51,90,0.01,0.01,0.93,0,0,0,1,3.3,253,False,2
797,Benjamin Fredrick,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,259,False,3
204,Lewis Hall,DEF,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,251,False,5
403,Elliot Anderson,MID,26,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,251,False,5
686,Oliwier Zych,GK,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,252,True,2
67,Siriki Dembélé,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,253,True,5
568,Daniel Castelo Podence,MID,26,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
806,Maxime Esteve,DEF,26,0,40,90,0.0,0.0,2.39,0,0,3,0,1.3,256,False,2
226,Eberechi Eze,MID,26,0,60,0,0.0,0.0,0.0,0,0,0,0,0.0,256,True,2
463,Jonjo Shelvey,MID,26,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
537,Thilo Kehrer,DEF,26,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,259,True,2
770,Ty Barnett,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
719,Mackenzie Hunt,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,254,False,3
157,Ameen Al-Dakhil,DEF,26,0,38,0,0.0,0.0,0.0,0,0,0,0,0.0,256,False,2
466,Hwang Ui-jo,FWD,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
130,Julio Enciso,MID,26,1,50,17,0.1,0.01,0.2,0,0,1,0,4.1,254,True,2
692,Steven Benda,GK,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
77,Norberto Murara Neto,GK,26,3,46,90,0.0,0.0,1.64,0,0,1,0,4.1,253,True,5
678,Jérémy Doku,MID,26,1,65,27,0.02,0.01,0.44,0,0,0,0,1.6,253,False,2
452,Richie Laryea,DEF,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
810,Joshua King,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
283,Antonee Robinson,DEF,26,2,45,90,0.0,0.02,1.67,0,0,1,0,3.1,258,False,4
558,Raúl Jiménez,FWD,26,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
557,Hwang Hee-chan,MID,26,3,56,85,0.0,0.06,0.48,0,0,0,1,1.2,260,True,2
591,Willian Borges da Silva,MID,26,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
477,Rhian Brewster,FWD,26,2,49,81,0.23,0.01,1.2,0,0,1,0,7.0,260,False,2
263,Jordan Pickford,GK,26,4,46,90,0.0,0.01,1.25,0,0,1,0,4.6,254,False,3
620,Michael Olakigbe,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,259,False,3
587,Anis Slimane,MID,26,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,260,False,2
406,Bruno Guimarães Rodriguez Moura,MID,26,2,58,72,0.0,0.33,2.11,0,0,4,0,2.8,251,False,5
410,Ryan Fraser,MID,26,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,251,False,5
273,Anthony Knockaert,MID,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
387,Harry Maguire,DEF,26,6,42,90,1.04,0.26,1.11,1,0,2,0,13.8,258,True,2
590,Matheus Santos Carneiro Da Cunha,FWD,26,0,56,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
768,Rhys Bennett,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,258,True,2
549,Francisco Jorge Tomás Oliveira,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
556,Ki-Jana Hoever,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
608,Jacob Bruun Larsen,MID,26,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,256,False,2
454,Loïc Mbe Soh,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
599,Moussa Diaby,MID,26,1,64,1,0.0,0.08,0.0,0,0,0,0,0.2,252,True,2
778,James Wright,GK,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,252,True,2
346,João Cancelo,DEF,26,0,58,0,0.0,0.0,0.0,0,0,0,0,0.0,253,False,2
584,Pau Torres,DEF,26,1,46,45,0.0,0.0,1.03,0,0,1,0,0.8,252,True,2
697,Santiago Bueno,DEF,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
3,Mohamed Elneny,MID,26,1,44,1,0.0,0.0,0.0,0,0,0,0,0.1,251,True,3
245,Jarrad Branthwaite,DEF,26,9,42,90,0.08,0.0,1.25,1,0,1,0,8.4,254,False,3
825,Kaden Rodney,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,256,True,2
14,Martin Ødegaard,MID,26,2,84,75,0.0,0.09,0.09,0,0,0,1,4.2,251,True,3
566,Matheus Luiz Nunes,MID,26,3,48,62,0.0,0.15,0.49,0,0,0,1,4.5,253,False,2
683,Luke Harris,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
564,Tom King,GK,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
350,Rúben Gato Alves Dias,DEF,26,6,55,90,0.0,0.01,0.93,0,0,0,1,2.2,253,False,2
693,Luke Thomas,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,260,False,2
33,Cameron Archer,FWD,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,260,False,2
49,Emiliano Martínez Romero,GK,26,1,53,90,0.0,0.0,2.58,0,0,2,0,1.0,252,True,2
270,Bobby De Cordova-Reid,MID,26,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
542,Tomáš Souček,MID,26,2,49,90,0.48,0.01,1.12,0,0,2,0,3.8,259,True,2
679,Gonzalo Montiel,DEF,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
801,Giovanni Reyna,MID,26,1,49,9,0.0,0.0,0.33,0,0,0,0,0.1,252,False,4
616,Joško Gvardiol,DEF,26,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,253,False,2
472,Jordan Amissah,GK,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,260,False,2
376,Carlos Henrique Casimiro,MID,26,1,53,52,0.03,0.02,0.56,0,0,0,0,3.1,258,True,2
384,Tom Heaton,GK,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,258,True,2
814,Jacob Wright,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,253,False,2
471,Anel Ahmedhodžić,DEF,26,1,43,90,0.04,0.01,1.24,0,0,1,0,1.8,260,False,2
643,Max Aarons,DEF,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,253,True,5
637,Josh Powell,DEF,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
546,Daniel Bentley,GK,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
150,Jan Paul van Hecke,DEF,26,1,41,90,0.07,0.02,0.28,0,0,1,0,5.6,254,True,2
592,Yasser Larouci,DEF,26,2,43,71,0.01,0.01,1.2,0,0,1,0,0.8,260,False,2
710,Odysseas Vlachodimos,GK,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
746,Ben Jackson,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,254,True,2
829,George Earthy,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,259,True,2
479,Adam Davies,GK,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,260,False,2
744,Myles Peart-Harris,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,259,False,3
234,Tyrick Mitchell,DEF,26,5,45,90,0.0,0.01,0.1,0,0,0,1,1.3,256,True,2
367,Zack Steffen,GK,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,253,False,2
82,Antoine Semenyo,FWD,26,2,45,90,0.0,0.08,1.64,0,0,1,0,4.6,253,True,5
737,Bradley Ibrahim,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,251,True,3
695,Altay Bayindir,GK,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,258,True,2
153,Adam Webster,DEF,26,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,254,True,2
156,Enock Agyei,MID,26,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,256,False,2
1,Folarin Balogun,FWD,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,251,True,3
51,Tyrone Mings,DEF,26,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,252,True,2
712,Nicolás Domínguez,MID,26,2,50,72,0.02,0.01,3.14,0,0,4,0,1.1,252,False,4
529,Conor Coventry,MID,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,259,True,2
478,Ismaila Coulibaly,MID,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,260,False,2
161,Josh Brownhill,MID,26,-2,47,34,0.0,0.01,4.46,0,0,3,0,0.0,256,False,2
231,Jefferson Lerma Solís,MID,26,3,47,90,0.15,0.06,0.1,0,0,0,1,4.6,256,True,2
129,Lewis Dunk,DEF,26,10,51,90,0.16,0.01,0.28,1,0,1,0,12.1,254,True,2
805,Lorenz Assignon,DEF,26,1,40,90,0.0,0.06,2.39,0,0,3,0,3.6,256,False,2
441,Steve Cook,DEF,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
167,Hjalmar Ekdal,DEF,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,256,False,2
370,Alex Telles,DEF,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,258,True,2
755,Luca Barrington,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,254,True,2
569,José Malheiro de Sá,GK,26,7,50,90,0.0,0.0,0.58,0,0,0,1,3.1,260,True,2
266,João Neves Virgínia,GK,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,254,False,3
276,Saša Lukić,MID,26,2,43,90,0.07,0.01,1.67,0,0,1,0,4.0,258,False,4
74,Emiliano Marcondes,MID,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,253,True,5
794,Joe White,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,251,False,5
55,Jacob Ramsey,MID,26,5,59,90,0.17,0.42,2.58,0,1,2,0,7.7,252,True,2
429,Sandro Tonali,MID,26,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,251,False,5
771,Micah Hamilton,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,253,False,2
704,Nathan Fraser,FWD,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
107,Keane Lewis-Potter,MID,26,5,47,90,0.04,0.26,1.51,0,1,4,0,10.2,259,False,3
259,Dwight McNeil,MID,26,2,54,90,0.0,0.27,1.25,0,0,1,0,4.1,254,False,3
786,Cameron Peupion,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,254,True,2
9,Jorge Luiz Frello Filho,MID,26,2,53,88,0.0,0.13,0.16,0,0,1,0,3.2,251,True,3
285,Kenny Tete,DEF,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
787,Harvey Griffiths,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
162,Darko Churlinov,MID,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,256,False,2
661,Jack Harrison,MID,26,2,55,90,0.05,0.03,1.25,0,0,1,0,3.0,254,False,3
688,Timothy Castagne,DEF,26,7,45,90,0.0,0.14,1.67,0,1,1,0,6.5,258,False,4
84,Adam Smith,DEF,26,2,44,90,0.0,0.01,1.64,0,0,1,0,1.9,253,True,5
166,CJ Egan-Riley,DEF,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,256,False,2
250,James Garner,MID,26,2,49,90,0.0,0.02,1.25,0,0,1,0,0.5,254,False,3
7,Rob Holding,DEF,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,256,True,2
401,Aaron Wan-Bissaka,DEF,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,258,True,2
149,Deniz Undav,FWD,26,0,55,0,0.0,0.0,0.0,0,0,0,0,0.0,254,True,2
380,Álvaro Fernández Carreras,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,258,True,2
59,Bertrand Traoré,MID,26,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,252,True,2
262,Nathan Patterson,DEF,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,254,False,3
436,Serge Aurier,DEF,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
268,Tom Cairney,MID,26,0,49,22,0.0,0.0,1.3,0,0,1,0,2.2,258,False,4
435,Harry Arter,MID,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
444,Mohamed Dräger,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
18,Rúnar Alex Rúnarsson,GK,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,251,True,3
347,Scott Carson,GK,26,0,38,0,0.0,0.0,0.0,0,0,0,0,0.0,253,False,2
593,Bénie Traoré,FWD,26,0,51,0,0.0,0.0,0.0,0,0,0,0,0.0,260,False,2
585,Jurriën Timber,DEF,26,0,46,0,0.0,0.0,0.0,0,0,0,0,0.0,251,True,3
160,Jordan Beyer,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,256,False,2
482,Wes Foderingham,GK,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,260,False,2
676,Konstantinos Mavropanos,DEF,26,1,45,90,0.0,0.0,1.12,0,0,2,0,2.0,259,True,2
225,Odsonne Edouard,FWD,26,2,54,65,0.43,0.02,0.05,0,0,0,1,6.8,256,True,2
73,Jamal Lowe,MID,26,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,253,True,5
622,Owen Dodgson,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,256,False,2
425,Matt Ritchie,MID,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,251,False,5
168,Lyle Foster,FWD,26,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,256,False,2
675,Aaron Ramsey,MID,26,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,256,False,2
142,James Milner,MID,26,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,254,True,2
600,Nathan Redmond,MID,26,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,256,False,2
121,Mathias Jorgensen,DEF,26,-1,43,90,0.11,0.03,1.51,0,0,4,0,1.8,259,False,3
236,Michael Olise,MID,26,0,57,0,0.0,0.0,0.0,0,0,0,0,0.0,256,True,2
40,Leander Dendoncker,MID,26,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,252,True,2
455,Scott McKenna,DEF,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
257,Michael Keane,DEF,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,254,False,3
562,Sasa Kalajdzic,FWD,26,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,260,True,2
526,Jarrod Bowen,MID,26,20,77,90,0.64,0.04,1.12,3,0,2,0,18.5,259,True,2
28,Matt Turner,GK,26,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
431,Kell Watts,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,251,False,5
95,Sergi Canós Tenés,MID,26,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,259,False,3
65,Ryan Christie,MID,26,2,50,87,0.06,0.02,1.64,0,0,1,0,5.6,253,True,5
120,Yegor Yarmoliuk,MID,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,259,False,3
71,Gavin Kilkenny,MID,26,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,253,True,5
193,Armando Broja,FWD,26,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,258,False,4
85,Dominic Solanke,FWD,26,2,70,90,0.31,0.07,1.64,0,0,1,0,7.4,253,True,5
468,Chris Wood,FWD,26,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,252,False,4
644,Alex Scott,MID,26,1,49,21,0.0,0.02,0.16,0,0,0,0,2.1,253,True,5
54,Jaden Philogene-Bidace,MID,26,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,252,True,2
670,Filip Marschall,GK,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,252,True,2
364,Kalvin Phillips,MID,26,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,259,True,2
36,Matty Cash,DEF,26,1,46,90,0.11,0.1,2.58,0,0,2,0,1.8,252,True,2
255,Mason Holgate,DEF,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,260,False,2
62,Jaidon Anthony,MID,26,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,253,True,5
139,Tariq Lamptey,DEF,26,6,39,60,0.01,0.01,0.05,0,0,0,1,2.6,254,True,2
647,Joseph Anang,GK,26,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,259,True,2
473,George Baldock,DEF,26,0,38,0,0.0,0.0,0.0,0,0,0,0,0.0,260,False,2
414,Jeff Hendrick,MID,26,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,251,False,5
